timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
179200,4565.2,38,Two-Stage Op-Amp Configuration,-4.2560,25.9,-0.0121,6.5630,0.4261
180224,4579.7,50,Two-Stage Op-Amp Configuration,-9.2073,19.7,0.0088,83.0966,0.4417
181248,4593.8,64,Two-Stage Op-Amp Configuration,-0.1673,15.8,0.0226,22.3012,0.4471
182272,4607.8,53,Two-Stage Op-Amp Configuration,-3.1236,18.8,0.0019,61.1061,0.4403
183296,4621.8,50,Two-Stage Op-Amp Configuration,-1.2528,18.8,0.0209,19.9352,0.4456
184320,4636.4,82,Two-Stage Op-Amp Configuration,4.2088,11.8,0.0200,10.7362,0.4609
185344,4650.6,63,Two-Stage Op-Amp Configuration,-0.8439,16.2,-0.0055,14.4015,0.4553
186368,4664.6,52,Two-Stage Op-Amp Configuration,-9.5845,19.4,-0.0000,143.7541,0.4748
187392,4678.7,61,Two-Stage Op-Amp Configuration,2.1434,16.0,0.0026,8.9813,0.4624
188416,4692.7,49,Two-Stage Op-Amp Configuration,-6.5119,20.9,0.0074,13.6685,0.4830
189440,4706.7,49,Two-Stage Op-Amp Configuration,1.7858,20.4,-0.0018,10.0623,0.4592
190464,4720.7,54,Two-Stage Op-Amp Configuration,-3.9855,18.4,0.0008,47.0323,0.4866
191488,4735.0,52,Two-Stage Op-Amp Configuration,-5.6273,19.4,-0.0012,126.6766,0.4873
192512,4749.0,47,Two-Stage Op-Amp Configuration,0.6540,21.7,0.0099,11.1747,0.4650
193536,4763.0,59,Two-Stage Op-Amp Configuration,-3.9668,17.0,-0.0030,12.3510,0.4962
194560,4777.5,90,Two-Stage Op-Amp Configuration,0.5472,11.3,-0.0067,99.2771,0.4951
195584,4791.9,64,Two-Stage Op-Amp Configuration,-1.4125,16.0,-0.0062,7.9425,0.4894
196608,4806.2,60,Two-Stage Op-Amp Configuration,2.2220,17.0,0.0034,4.1595,0.4637
197632,4820.1,50,Two-Stage Op-Amp Configuration,0.9295,19.2,-0.0062,7.0629,0.4706
198656,4834.1,51,Two-Stage Op-Amp Configuration,1.1857,19.1,0.0029,4.0241,0.4718
199680,4848.2,61,Two-Stage Op-Amp Configuration,1.2769,16.8,-0.0048,9.9615,0.4817
200704,4862.3,62,Two-Stage Op-Amp Configuration,-1.8690,16.4,0.0232,75.6704,0.4809
