timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
73728,885.0,39,Common-Source Amplifier,-0.2219,25.6,-0.0103,1.3371,0.3728
74752,897.5,37,Common-Source Amplifier,-0.0798,27.0,-0.0054,0.8543,0.3233
75776,910.2,34,Common-Source Amplifier,-1.9623,29.5,-0.0016,0.8371,0.3362
76800,922.5,32,Common-Source Amplifier,0.1837,30.5,-0.0060,1.0064,0.2944
77824,934.8,32,Common-Source Amplifier,-1.2996,31.0,0.0010,1.7339,0.3304
78848,946.9,31,Common-Source Amplifier,-1.3550,31.7,-0.0070,0.6179,0.2746
79872,959.1,35,Common-Source Amplifier,-2.0133,28.2,-0.0052,1.8225,0.3007
80896,970.7,26,Common-Source Amplifier,-6.0044,38.2,-0.0086,1.9997,0.2393
81920,981.9,31,Common-Source Amplifier,-1.1239,31.8,-0.0052,0.8975,0.2737
82944,993.2,29,Common-Source Amplifier,-3.4773,34.0,-0.0033,1.3662,0.2596
83968,1004.6,47,Common-Source Amplifier,1.2932,21.0,-0.0040,2.8671,0.2383
84992,1015.8,25,Common-Source Amplifier,-7.7574,39.6,-0.0054,1.7585,0.2627
86016,1027.2,28,Common-Source Amplifier,-1.5735,35.5,-0.0048,0.6603,0.3091
87040,1038.5,28,Common-Source Amplifier,-3.6687,35.5,-0.0047,1.2348,0.3143
88064,1050.1,32,Common-Source Amplifier,-1.2737,30.8,-0.0126,0.9800,0.3431
89088,1061.8,43,Common-Source Amplifier,0.4786,22.8,-0.0066,2.5862,0.3941
90112,1073.5,38,Common-Source Amplifier,0.2114,26.6,0.0006,1.1020,0.3449
91136,1085.3,32,Common-Source Amplifier,-1.5798,30.9,-0.0074,1.0830,0.3023
92160,1097.1,30,Common-Source Amplifier,-2.5876,33.6,-0.0087,0.9315,0.3014
93184,1109.4,35,Common-Source Amplifier,-2.0131,28.9,-0.0206,0.2845,0.3735
94208,1121.0,41,Common-Source Amplifier,0.4959,24.4,-0.0046,0.4319,0.3599
95232,1133.2,34,Common-Source Amplifier,-2.0652,29.9,-0.0048,2.4999,0.3311
96256,1145.3,31,Common-Source Amplifier,-1.9933,32.4,-0.0061,2.6149,0.3632
97280,1158.7,33,Common-Source Amplifier,-2.8700,30.5,0.0256,1.2655,0.2756
98304,1170.9,34,Common-Source Amplifier,-1.6547,29.7,-0.0030,1.1959,0.2960
99328,1182.7,29,Common-Source Amplifier,-1.9552,34.1,-0.0039,2.1643,0.3193
100352,1195.1,34,Common-Source Amplifier,-0.2683,29.4,-0.0139,0.4408,0.3164
