timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
97280,1289.2,65,Two-Stage Op-Amp Configuration,-7.9036,15.8,-0.0233,379.6624,0.8557
98304,1302.7,56,Two-Stage Op-Amp Configuration,-11.3738,18.3,-0.0105,457.1182,0.8620
99328,1315.3,37,Two-Stage Op-Amp Configuration,-9.3636,27.7,-0.0235,197.3859,0.8611
100352,1328.6,38,Two-Stage Op-Amp Configuration,-15.4057,26.9,-0.0173,263.1127,0.8473
101376,1341.1,43,Two-Stage Op-Amp Configuration,-14.7912,23.8,-0.0202,404.3255,0.8555
102400,1353.7,50,Two-Stage Op-Amp Configuration,1.1521,20.5,-0.0137,17.6265,0.8429
103424,1367.0,66,Two-Stage Op-Amp Configuration,-5.3688,15.5,-0.0162,259.9573,0.8404
104448,1380.5,51,Two-Stage Op-Amp Configuration,-6.7858,20.1,-0.0065,405.5877,0.8367
105472,1393.9,43,Two-Stage Op-Amp Configuration,-1.3607,23.8,-0.0070,27.7712,0.8484
106496,1406.6,39,Two-Stage Op-Amp Configuration,-4.2177,26.3,-0.0125,40.8486,0.8475
107520,1419.6,50,Two-Stage Op-Amp Configuration,-1.5069,20.5,-0.0152,31.4813,0.8559
108544,1432.3,42,Two-Stage Op-Amp Configuration,-3.2824,24.4,-0.0161,40.1269,0.8559
109568,1446.0,57,Two-Stage Op-Amp Configuration,2.1579,18.0,-0.0168,15.7045,0.8558
110592,1459.2,46,Two-Stage Op-Amp Configuration,-4.7984,22.3,-0.0164,42.7908,0.8288
111616,1471.8,56,Two-Stage Op-Amp Configuration,-14.9443,18.3,-0.0133,669.6699,0.8233
112640,1484.4,46,Two-Stage Op-Amp Configuration,-3.9889,22.3,-0.0117,59.4383,0.8248
113664,1497.1,68,Two-Stage Op-Amp Configuration,1.1668,15.1,-0.0194,44.2466,0.8185
114688,1509.9,49,Two-Stage Op-Amp Configuration,-1.8511,20.9,-0.0148,29.9764,0.8288
115712,1522.6,43,Two-Stage Op-Amp Configuration,-5.6670,23.8,-0.0068,123.4646,0.8234
116736,1535.1,56,Two-Stage Op-Amp Configuration,0.1069,18.3,-0.0158,26.4543,0.8037
117760,1547.6,40,Two-Stage Op-Amp Configuration,-25.8729,25.6,-0.0114,409.1474,0.8133
118784,1560.3,44,Two-Stage Op-Amp Configuration,-6.3784,23.3,-0.0153,63.5864,0.8090
119808,1573.1,40,Two-Stage Op-Amp Configuration,-23.5551,25.6,-0.0183,642.5147,0.8050
120832,1586.1,45,Two-Stage Op-Amp Configuration,-0.1370,22.8,-0.0124,12.0920,0.8013
121856,1598.8,53,Two-Stage Op-Amp Configuration,-13.7781,19.3,-0.0085,397.8295,0.7930
122880,1610.9,35,Two-Stage Op-Amp Configuration,-15.6723,29.3,-0.0203,434.5063,0.7932
123904,1623.6,45,Two-Stage Op-Amp Configuration,0.3165,22.8,-0.0119,17.3442,0.7917
124928,1638.1,59,Two-Stage Op-Amp Configuration,0.3996,17.4,-0.0157,25.6626,0.7867
125952,1651.2,43,Two-Stage Op-Amp Configuration,-14.4442,23.8,-0.0120,348.5734,0.7908
126976,1664.6,55,Two-Stage Op-Amp Configuration,-7.7954,18.6,-0.0176,297.2386,0.7894
128000,1677.8,41,Two-Stage Op-Amp Configuration,-0.2411,25.0,-0.0154,27.1283,0.7931
129024,1691.2,47,Two-Stage Op-Amp Configuration,-6.0639,21.8,-0.0215,69.2058,0.7807
130048,1703.7,44,Two-Stage Op-Amp Configuration,-5.3431,23.3,-0.0136,120.9020,0.7841
131072,1717.7,56,Two-Stage Op-Amp Configuration,1.4410,18.3,-0.0144,24.9509,0.7641
132096,1730.1,44,Two-Stage Op-Amp Configuration,-1.6812,23.3,-0.0144,15.8832,0.7729
133120,1742.8,48,Two-Stage Op-Amp Configuration,-3.6742,21.3,-0.0131,50.5685,0.7517
134144,1755.7,45,Two-Stage Op-Amp Configuration,-9.5611,22.8,-0.0190,142.3142,0.7635
135168,1768.1,44,Two-Stage Op-Amp Configuration,-5.2222,23.3,-0.0148,14.5908,0.7506
136192,1780.6,46,Two-Stage Op-Amp Configuration,-10.9816,22.3,-0.0200,165.0569,0.7484
137216,1794.3,50,Two-Stage Op-Amp Configuration,-3.6737,20.5,-0.0143,104.7675,0.7406
138240,1807.7,53,Two-Stage Op-Amp Configuration,-13.2890,19.3,-0.0202,236.2004,0.7350
139264,1821.4,73,Two-Stage Op-Amp Configuration,-2.8316,14.0,-0.0189,63.4779,0.7280
140288,1835.1,51,Two-Stage Op-Amp Configuration,-2.0825,20.1,-0.0173,22.3727,0.7315
141312,1848.5,46,Two-Stage Op-Amp Configuration,-1.0918,22.3,-0.0162,29.3445,0.7323
142336,1862.7,36,Two-Stage Op-Amp Configuration,-5.6744,28.4,-0.0130,16.7685,0.7431
143360,1876.8,84,Two-Stage Op-Amp Configuration,-0.1460,12.2,-0.0141,36.0785,0.7231
144384,1890.5,40,Two-Stage Op-Amp Configuration,-0.4843,25.6,-0.0091,6.9938,0.7283
145408,1904.0,50,Two-Stage Op-Amp Configuration,0.7237,20.5,-0.0150,10.4637,0.7138
146432,1917.4,43,Two-Stage Op-Amp Configuration,-7.3250,23.8,-0.0185,78.9416,0.7070
147456,1931.7,55,Two-Stage Op-Amp Configuration,-9.2898,18.6,-0.0098,192.9912,0.7210
148480,1945.8,67,Two-Stage Op-Amp Configuration,3.7874,15.3,-0.0173,11.6982,0.6973
149504,1960.2,67,Two-Stage Op-Amp Configuration,0.9705,15.3,-0.0130,12.3192,0.6876
150528,1974.3,42,Two-Stage Op-Amp Configuration,0.0017,24.4,-0.0139,7.3438,0.6878
151552,1989.0,79,Two-Stage Op-Amp Configuration,0.5928,13.0,-0.0171,94.5256,0.7037
152576,2003.3,55,Two-Stage Op-Amp Configuration,1.7585,18.6,-0.0122,9.8442,0.6810
153600,2017.8,66,Two-Stage Op-Amp Configuration,-0.7562,15.5,-0.0207,93.4384,0.6934
154624,2031.8,66,Two-Stage Op-Amp Configuration,0.5155,15.5,-0.0148,78.3132,0.6873
155648,2045.6,67,Two-Stage Op-Amp Configuration,0.1969,15.3,-0.0113,17.9790,0.6771
156672,2059.9,54,Two-Stage Op-Amp Configuration,-5.3637,19.0,-0.0165,111.9695,0.6995
157696,2074.0,47,Two-Stage Op-Amp Configuration,0.9418,21.8,-0.0164,5.2987,0.6861
158720,2087.8,60,Two-Stage Op-Amp Configuration,0.3923,17.1,-0.0194,19.6279,0.6848
159744,2102.5,54,Two-Stage Op-Amp Configuration,-6.4779,19.0,-0.0179,141.2352,0.6912
160768,2116.8,57,Two-Stage Op-Amp Configuration,-4.2340,18.0,-0.0177,86.3431,0.6920
161792,2131.1,68,Two-Stage Op-Amp Configuration,-1.5468,15.1,-0.0132,137.8164,0.6950
162816,2145.0,37,Two-Stage Op-Amp Configuration,-2.9665,27.7,-0.0114,7.8254,0.6891
163840,2159.0,53,Two-Stage Op-Amp Configuration,-7.6594,19.3,-0.0158,103.6780,0.6788
164864,2172.9,60,Two-Stage Op-Amp Configuration,0.6526,17.1,-0.0175,9.9500,0.6585
165888,2187.1,72,Two-Stage Op-Amp Configuration,-0.5196,14.2,-0.0150,101.2177,0.6594
166912,2200.8,41,Two-Stage Op-Amp Configuration,-14.9980,25.0,-0.0145,129.0027,0.6424
167936,2214.6,49,Two-Stage Op-Amp Configuration,-0.7789,20.9,-0.0187,15.1528,0.6357
168960,2229.0,60,Two-Stage Op-Amp Configuration,-1.8264,17.1,-0.0142,80.2127,0.6371
169984,2242.8,77,Two-Stage Op-Amp Configuration,4.6887,13.3,-0.0168,13.5104,0.6411
171008,2256.4,47,Two-Stage Op-Amp Configuration,-4.3545,21.8,-0.0162,14.4199,0.6248
172032,2270.4,59,Two-Stage Op-Amp Configuration,-5.6967,17.4,-0.0142,89.6235,0.6313
173056,2284.4,52,Two-Stage Op-Amp Configuration,0.3674,19.7,-0.0119,5.2445,0.5961
174080,2298.7,58,Two-Stage Op-Amp Configuration,-5.2897,17.7,-0.0116,63.4354,0.5965
175104,2312.6,65,Two-Stage Op-Amp Configuration,-4.3440,15.8,-0.0169,80.0355,0.6147
176128,2326.9,51,Two-Stage Op-Amp Configuration,-0.7652,20.1,-0.0200,21.4904,0.6163
177152,2342.2,39,Two-Stage Op-Amp Configuration,-5.1473,26.3,-0.0148,10.7025,0.5923
178176,2355.9,43,Two-Stage Op-Amp Configuration,-1.6306,23.8,-0.0121,10.3302,0.5932
179200,2369.7,34,Two-Stage Op-Amp Configuration,-7.1595,30.1,-0.0145,8.5075,0.5914
180224,2383.6,50,Two-Stage Op-Amp Configuration,-7.6169,20.5,-0.0191,67.9357,0.5817
181248,2398.1,66,Two-Stage Op-Amp Configuration,-0.6331,15.5,-0.0168,35.0910,0.6311
182272,2413.7,53,Two-Stage Op-Amp Configuration,-2.1926,19.3,-0.0179,47.3802,0.5951
183296,2428.3,58,Two-Stage Op-Amp Configuration,-0.2871,17.7,-0.0078,13.3006,0.5952
184320,2443.6,76,Two-Stage Op-Amp Configuration,3.2810,13.5,-0.0146,8.5918,0.5812
185344,2458.4,68,Two-Stage Op-Amp Configuration,-2.1187,15.1,-0.0150,27.5854,0.5762
186368,2472.5,44,Two-Stage Op-Amp Configuration,-10.2227,23.3,-0.0149,85.4459,0.5740
187392,2486.8,65,Two-Stage Op-Amp Configuration,2.0648,15.8,-0.0168,11.1739,0.5770
188416,2500.9,38,Two-Stage Op-Amp Configuration,-8.3742,26.9,-0.0120,16.2623,0.5388
189440,2514.7,41,Two-Stage Op-Amp Configuration,-4.4372,25.0,-0.0175,9.1753,0.5668
190464,2528.6,59,Two-Stage Op-Amp Configuration,1.1475,17.4,-0.0126,6.9349,0.5609
191488,2542.2,33,Two-Stage Op-Amp Configuration,-12.7688,31.0,-0.0093,45.1117,0.5580
192512,2556.1,62,Two-Stage Op-Amp Configuration,-1.6647,16.5,-0.0117,73.4368,0.5619
193536,2570.0,56,Two-Stage Op-Amp Configuration,-1.4945,18.3,-0.0093,11.7044,0.5511
194560,2584.4,72,Two-Stage Op-Amp Configuration,-4.9134,14.2,-0.0111,70.5430,0.5759
195584,3307.8,76,Two-Stage Op-Amp Configuration,2.9940,13.5,-0.0183,13.4119,0.5681
196608,3322.3,68,Two-Stage Op-Amp Configuration,1.3306,15.1,-0.0159,5.3305,0.5587
197632,3336.2,54,Two-Stage Op-Amp Configuration,2.0937,19.0,-0.0126,4.1475,0.5404
198656,3350.6,57,Two-Stage Op-Amp Configuration,0.7550,18.0,-0.0211,4.5140,0.5500
199680,3364.8,48,Two-Stage Op-Amp Configuration,-0.4056,21.3,-0.0089,6.4123,0.5346
200704,3379.1,70,Two-Stage Op-Amp Configuration,-1.9693,14.6,-0.0150,68.1854,0.5351
