timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,12.8,23,Common-Source Amplifier,-27.0734,42.7,0.0037,189.9949,1.0909
2048,25.9,26,Common-Source Amplifier,-11.1007,38.5,-0.0100,16.3374,1.0814
3072,39.0,34,Common-Source Amplifier,-6.0066,30.1,-0.0045,17.5702,1.0783
4096,54.6,29,Common-Source Amplifier,-8.8689,35.3,-0.0115,12.3209,1.0807
5120,69.7,29,Common-Source Amplifier,-8.6015,34.2,-0.0084,9.2041,1.0725
6144,83.1,23,Common-Source Amplifier,-11.1283,42.6,-0.0168,6.2865,1.0575
7168,96.5,27,Common-Source Amplifier,-8.0077,37.6,-0.0140,4.0975,1.0479
8192,109.3,28,Common-Source Amplifier,-6.9476,36.0,-0.0092,5.3545,1.0443
9216,122.1,26,Common-Source Amplifier,-8.0269,37.7,-0.0083,3.6741,1.0343
10240,135.1,27,Common-Source Amplifier,-7.9045,37.9,0.0032,5.2619,1.0288
11264,147.8,35,Common-Source Amplifier,-2.2683,28.4,-0.0060,4.4014,1.0285
12288,160.8,35,Common-Source Amplifier,-3.2070,28.5,-0.0119,3.4577,1.0138
13312,172.5,31,Common-Source Amplifier,-6.2754,33.0,-0.0150,3.5705,0.9889
14336,184.4,32,Common-Source Amplifier,-4.1131,31.9,-0.0050,3.2204,0.9311
15360,196.2,32,Common-Source Amplifier,-4.9525,31.8,-0.0129,2.3221,0.9607
16384,208.1,37,Common-Source Amplifier,-1.4334,26.4,0.0128,3.5984,0.9118
17408,220.0,33,Common-Source Amplifier,-5.5123,31.0,0.0040,8.5555,0.9080
18432,231.8,29,Common-Source Amplifier,-5.1877,34.1,-0.0057,2.9112,0.9020
19456,245.0,30,Common-Source Amplifier,-4.6753,32.6,-0.0097,3.5210,0.9005
20480,258.7,33,Common-Source Amplifier,-2.3752,29.8,-0.0065,3.4425,0.8562
21504,271.4,32,Common-Source Amplifier,-4.4768,30.7,-0.0104,3.4140,0.8714
22528,284.7,29,Common-Source Amplifier,-4.6582,34.2,-0.0076,2.0747,0.8636
23552,297.2,35,Common-Source Amplifier,-4.1316,28.7,-0.0096,3.5108,0.8685
24576,309.9,32,Common-Source Amplifier,-2.6959,31.3,-0.0111,1.6990,0.8292
25600,321.6,35,Common-Source Amplifier,-1.7483,29.2,-0.0089,2.2621,0.8169
