timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,11.7,39,Common-Source Amplifier,-5.0863,25.4,-0.0070,28.2016,1.0858
2048,23.5,50,Common-Source Amplifier,0.8801,19.5,-0.0042,13.3709,1.0829
3072,35.3,42,Common-Source Amplifier,-23.3272,23.3,0.0091,1253.3740,1.0720
4096,47.1,40,Common-Source Amplifier,-10.9264,25.6,0.0449,137.6694,1.0385
5120,59.2,48,Common-Source Amplifier,-3.5749,20.4,0.0002,85.5232,1.0465
6144,71.7,47,Common-Source Amplifier,-4.1420,21.8,0.0106,35.9569,1.0459
7168,84.3,42,Common-Source Amplifier,-8.2253,23.5,0.0296,269.7673,1.0373
8192,96.6,35,Common-Source Amplifier,-6.5859,28.4,-0.0060,43.7700,1.0488
9216,108.7,43,Common-Source Amplifier,-2.9612,23.6,-0.0026,40.5374,1.0501
10240,120.7,46,Common-Source Amplifier,-3.3248,21.6,-0.0034,28.1725,1.0381
11264,132.4,32,Common-Source Amplifier,-6.8680,31.6,-0.0055,15.8320,1.0496
12288,144.3,40,Common-Source Amplifier,-1.6636,25.6,-0.0002,18.6941,1.0408
13312,156.1,46,Common-Source Amplifier,-11.2193,22.1,0.0215,183.1842,1.0071
14336,167.9,44,Common-Source Amplifier,-1.7795,23.0,-0.0013,32.1472,1.0085
15360,179.9,59,Common-Source Amplifier,0.8590,17.3,-0.0033,33.8596,0.9944
16384,191.8,59,Common-Source Amplifier,-15.5708,17.0,0.0509,1214.5310,0.9614
17408,203.7,56,Common-Source Amplifier,1.5718,17.5,0.0028,33.4684,0.9754
18432,215.6,60,Common-Source Amplifier,-2.2973,16.9,-0.0029,55.3866,0.9770
19456,227.5,53,Common-Source Amplifier,0.4701,19.1,-0.0044,23.4167,0.9627
20480,239.4,54,Common-Source Amplifier,0.2392,18.9,-0.0009,20.9603,0.9784
21504,251.2,53,Common-Source Amplifier,-26.2640,18.8,0.1292,1859.8807,0.9364
22528,263.1,58,Common-Source Amplifier,-0.1116,16.9,0.0250,53.0787,0.9570
23552,275.1,65,Common-Source Amplifier,1.7293,15.5,-0.0074,28.8790,0.9594
24576,287.2,73,Common-Source Amplifier,-4.8337,13.9,0.0431,812.5644,0.9375
25600,299.1,63,Common-Source Amplifier,-1.0060,16.1,-0.0042,128.3872,0.9583
26624,311.3,78,Common-Source Amplifier,2.9547,13.1,-0.0008,53.2628,0.9572
27648,323.1,75,Common-Source Amplifier,2.6327,13.6,-0.0088,50.3530,0.9319
