timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,26.3,14,Two-Stage Op-Amp Configuration,-76.1379,73.1,0.0152,372.4173,1.0878
2048,52.8,17,Two-Stage Op-Amp Configuration,-82.8799,59.2,-0.0026,2178.7937,1.0744
3072,82.1,20,Two-Stage Op-Amp Configuration,-14.6297,51.2,0.0424,42.1019,1.0464
4096,111.6,21,Two-Stage Op-Amp Configuration,-20.0875,48.3,0.0328,74.5844,1.0004
5120,140.7,22,Two-Stage Op-Amp Configuration,-30.2415,44.3,0.0116,171.8045,0.9963
6144,170.1,24,Two-Stage Op-Amp Configuration,-74.5076,41.5,-0.0094,4340.1974,0.9954
7168,201.7,16,Two-Stage Op-Amp Configuration,-59.9000,63.4,0.0100,517.1025,0.9988
8192,232.0,16,Two-Stage Op-Amp Configuration,-147.3287,61.2,0.0097,3775.5026,0.9653
9216,260.2,19,Two-Stage Op-Amp Configuration,-31.0334,49.7,-0.0029,100.9567,0.9862
10240,291.2,21,Two-Stage Op-Amp Configuration,-27.0916,48.4,0.0012,91.0705,0.9876
11264,320.7,16,Two-Stage Op-Amp Configuration,-95.6678,63.4,-0.0061,2643.2791,1.0034
12288,347.1,16,Two-Stage Op-Amp Configuration,-81.3722,60.4,-0.0109,605.4906,0.9704
13312,376.1,26,Two-Stage Op-Amp Configuration,-11.8587,39.4,0.0598,20.8224,0.9821
14336,405.6,19,Two-Stage Op-Amp Configuration,-14.5498,51.3,0.0406,15.6847,0.9788
15360,432.6,24,Two-Stage Op-Amp Configuration,-10.6638,40.0,0.1359,105.4628,0.9507
16384,463.3,23,Two-Stage Op-Amp Configuration,-50.5671,43.9,0.0075,459.6273,0.9194
17408,494.3,37,Two-Stage Op-Amp Configuration,-1.1274,25.1,0.0582,14.7669,0.9578
18432,523.4,53,Two-Stage Op-Amp Configuration,-4.1237,19.2,0.0607,81.5375,0.9467
19456,549.3,38,Two-Stage Op-Amp Configuration,1.7011,26.4,0.0858,8.1759,0.9427
20480,575.9,41,Two-Stage Op-Amp Configuration,-2.4226,24.0,0.0642,48.7675,0.9305
21504,600.1,34,Two-Stage Op-Amp Configuration,-11.0206,29.9,0.0174,123.8922,0.9001
22528,623.3,30,Two-Stage Op-Amp Configuration,-12.6658,32.5,0.0584,91.5745,0.9248
23552,646.7,30,Two-Stage Op-Amp Configuration,-6.5047,34.0,0.0215,9.4788,0.9094
24576,670.0,28,Two-Stage Op-Amp Configuration,-4.7804,36.1,0.0356,6.5893,0.8910
25600,694.2,31,Two-Stage Op-Amp Configuration,-24.7434,32.9,0.0109,183.7630,0.8897
26624,719.1,30,Two-Stage Op-Amp Configuration,-18.8926,33.6,0.0209,82.4466,0.8792
27648,742.3,40,Two-Stage Op-Amp Configuration,-2.1930,25.4,0.0600,23.9195,0.8857
28672,766.9,30,Two-Stage Op-Amp Configuration,-7.1552,34.0,0.0305,7.2598,0.8316
29696,790.4,39,Two-Stage Op-Amp Configuration,0.5068,25.9,0.0525,3.7964,0.8471
30720,814.5,43,Two-Stage Op-Amp Configuration,-0.6738,21.8,0.0284,5.4968,0.8279
31744,837.5,44,Two-Stage Op-Amp Configuration,-3.7749,23.2,0.0189,8.6398,0.7817
32768,863.4,58,Two-Stage Op-Amp Configuration,2.4909,17.6,0.0124,3.0276,0.8263
