timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
142336,2562.1,60,Two-Stage Op-Amp Configuration,-4.4906,17.1,-0.0146,25.8284,0.7442
143360,2575.6,45,Two-Stage Op-Amp Configuration,-4.8462,22.8,-0.0171,37.7962,0.7626
144384,2589.7,46,Two-Stage Op-Amp Configuration,-31.5577,22.3,-0.0181,713.5533,0.7473
145408,2603.0,44,Two-Stage Op-Amp Configuration,-10.2198,23.3,-0.0203,280.7038,0.7653
146432,2616.6,40,Two-Stage Op-Amp Configuration,-5.0561,25.6,-0.0162,40.1669,0.7549
147456,2629.8,49,Two-Stage Op-Amp Configuration,-12.9931,20.9,-0.0097,250.1741,0.7511
148480,2643.0,56,Two-Stage Op-Amp Configuration,-1.8676,18.3,-0.0143,20.5423,0.7442
149504,2656.2,47,Two-Stage Op-Amp Configuration,-14.6080,21.8,-0.0144,174.6210,0.7431
150528,2669.7,53,Two-Stage Op-Amp Configuration,-1.2420,19.3,-0.0177,28.8164,0.7391
151552,2683.6,35,Two-Stage Op-Amp Configuration,-8.8572,29.3,-0.0120,13.5652,0.7556
152576,2697.1,42,Two-Stage Op-Amp Configuration,-4.0490,24.4,-0.0142,27.8074,0.7543
153600,2710.8,59,Two-Stage Op-Amp Configuration,-3.7192,17.4,-0.0170,80.4982,0.7676
154624,2724.6,51,Two-Stage Op-Amp Configuration,-1.9342,20.1,-0.0234,14.1924,0.7521
155648,2738.0,49,Two-Stage Op-Amp Configuration,-7.2309,20.9,-0.0202,44.2774,0.7648
156672,2751.4,57,Two-Stage Op-Amp Configuration,-4.1904,18.0,-0.0134,19.3541,0.7426
157696,2764.6,43,Two-Stage Op-Amp Configuration,-4.5452,23.8,-0.0184,14.9985,0.7563
158720,2778.3,50,Two-Stage Op-Amp Configuration,-8.7328,20.5,-0.0179,128.4992,0.7551
159744,2792.3,64,Two-Stage Op-Amp Configuration,-3.0709,16.0,-0.0187,30.4439,0.7282
160768,2806.3,65,Two-Stage Op-Amp Configuration,-4.0529,15.8,-0.0132,97.3201,0.7316
161792,2819.6,46,Two-Stage Op-Amp Configuration,-7.4588,22.3,-0.0127,64.6207,0.7322
162816,2832.9,50,Two-Stage Op-Amp Configuration,-0.6590,20.5,-0.0166,21.3950,0.7264
163840,2846.5,80,Two-Stage Op-Amp Configuration,4.7350,12.8,-0.0098,7.5217,0.7152
164864,2860.4,51,Two-Stage Op-Amp Configuration,-12.5253,20.1,-0.0214,214.4083,0.7316
165888,2873.7,50,Two-Stage Op-Amp Configuration,-15.7753,20.5,-0.0122,236.4541,0.7229
166912,2888.0,58,Two-Stage Op-Amp Configuration,-4.0902,17.7,-0.0144,33.9671,0.7191
167936,2902.6,39,Two-Stage Op-Amp Configuration,-10.3594,26.3,-0.0129,82.1192,0.7297
168960,2917.3,54,Two-Stage Op-Amp Configuration,-2.0107,19.0,-0.0149,21.5116,0.7218
169984,2932.0,65,Two-Stage Op-Amp Configuration,-0.5180,15.8,-0.0134,19.7777,0.7414
171008,2947.0,76,Two-Stage Op-Amp Configuration,0.4694,13.5,-0.0167,13.9381,0.7334
172032,2960.9,55,Two-Stage Op-Amp Configuration,-12.8954,18.6,-0.0161,157.4797,0.7514
173056,2974.5,59,Two-Stage Op-Amp Configuration,-7.9945,17.4,-0.0127,84.6869,0.7238
174080,2988.1,52,Two-Stage Op-Amp Configuration,-10.9206,19.7,-0.0186,66.4390,0.7156
175104,3001.6,50,Two-Stage Op-Amp Configuration,-1.8701,20.5,-0.0229,12.2801,0.6990
176128,3015.1,49,Two-Stage Op-Amp Configuration,-2.0057,20.9,-0.0126,10.0699,0.7155
177152,3028.8,62,Two-Stage Op-Amp Configuration,2.2410,16.5,-0.0216,26.0581,0.7169
178176,3042.5,61,Two-Stage Op-Amp Configuration,3.6117,16.8,-0.0186,8.7296,0.7186
179200,3056.0,53,Two-Stage Op-Amp Configuration,2.3084,19.3,-0.0131,10.1864,0.7108
180224,3070.1,59,Two-Stage Op-Amp Configuration,-2.3391,17.4,-0.0135,11.1052,0.7186
181248,3083.7,64,Two-Stage Op-Amp Configuration,0.3880,16.0,-0.0180,14.8325,0.7114
182272,3097.5,56,Two-Stage Op-Amp Configuration,1.6795,18.3,-0.0143,5.8008,0.7155
183296,3111.2,62,Two-Stage Op-Amp Configuration,-0.4815,16.5,-0.0158,6.5781,0.7109
184320,3124.7,58,Two-Stage Op-Amp Configuration,-0.5357,17.7,-0.0181,10.8374,0.7032
