timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
148480,2046.3,73,Two-Stage Op-Amp Configuration,3.2710,4.7,-0.0169,-1.0000,0.6325
149504,2060.3,86,Two-Stage Op-Amp Configuration,7.0253,3.9,-0.0135,-1.0000,0.5724
150528,2076.7,83,Two-Stage Op-Amp Configuration,2.9438,4.1,-0.0164,-1.0000,0.6261
151552,2090.6,85,Two-Stage Op-Amp Configuration,6.3700,4.0,-0.0135,-1.0000,0.5680
152576,2103.8,84,Two-Stage Op-Amp Configuration,5.3138,4.0,-0.0151,-1.0000,0.5809
153600,2118.1,96,Two-Stage Op-Amp Configuration,5.5892,3.5,-0.0167,-1.0000,0.5760
154624,2131.9,83,Two-Stage Op-Amp Configuration,4.8358,4.1,-0.0172,-1.0000,0.5784
155648,2146.4,85,Two-Stage Op-Amp Configuration,4.6304,4.0,-0.0127,-1.0000,0.6147
156672,2160.6,86,Two-Stage Op-Amp Configuration,5.7011,3.9,-0.0092,-1.0000,0.5584
157696,2174.8,76,Two-Stage Op-Amp Configuration,4.5047,4.4,-0.0141,-1.0000,0.5932
158720,2189.4,75,Two-Stage Op-Amp Configuration,5.4224,4.5,-0.0114,-1.0000,0.5648
159744,2204.0,67,Two-Stage Op-Amp Configuration,3.3456,5.1,-0.0172,-1.0000,0.5646
160768,2218.8,80,Two-Stage Op-Amp Configuration,4.8116,4.2,-0.0215,-1.0000,0.5881
161792,2233.9,96,Two-Stage Op-Amp Configuration,4.7578,3.5,-0.0171,-1.0000,0.5784
162816,2248.8,84,Two-Stage Op-Amp Configuration,6.0712,4.0,-0.0131,-1.0000,0.5651
163840,2262.8,63,Two-Stage Op-Amp Configuration,2.0466,5.4,-0.0155,-1.0000,0.5698
164864,2276.8,85,Two-Stage Op-Amp Configuration,6.0858,4.0,-0.0171,-1.0000,0.5859
165888,2290.9,80,Two-Stage Op-Amp Configuration,5.4869,4.2,-0.0150,-1.0000,0.5687
166912,2304.8,78,Two-Stage Op-Amp Configuration,4.6946,4.3,-0.0143,-1.0000,0.5798
167936,2318.9,85,Two-Stage Op-Amp Configuration,5.6945,4.0,-0.0137,-1.0000,0.5562
168960,2332.8,86,Two-Stage Op-Amp Configuration,3.7004,4.0,-0.0162,-1.0000,0.5668
169984,2346.9,92,Two-Stage Op-Amp Configuration,6.9047,3.7,-0.0135,-1.0000,0.5713
171008,2360.7,78,Two-Stage Op-Amp Configuration,5.2309,4.3,-0.0160,-1.0000,0.5568
172032,2374.5,63,Two-Stage Op-Amp Configuration,4.3978,5.3,-0.0133,-1.0000,0.5306
173056,2388.2,65,Two-Stage Op-Amp Configuration,5.3362,5.2,-0.0101,-1.0000,0.5463
174080,2402.9,99,Two-Stage Op-Amp Configuration,5.4924,3.4,-0.0177,-1.0000,0.5348
175104,2417.4,83,Two-Stage Op-Amp Configuration,5.9380,4.1,-0.0162,-1.0000,0.5545
176128,2431.6,77,Two-Stage Op-Amp Configuration,3.0787,4.4,-0.0115,-1.0000,0.5616
177152,2445.7,72,Two-Stage Op-Amp Configuration,5.0987,4.7,-0.0182,-1.0000,0.5538
178176,2459.9,73,Two-Stage Op-Amp Configuration,4.0484,4.7,-0.0176,-1.0000,0.5635
179200,2473.9,62,Two-Stage Op-Amp Configuration,3.0117,5.5,-0.0144,-1.0000,0.5711
180224,2488.6,73,Two-Stage Op-Amp Configuration,3.9161,4.7,-0.0193,-1.0000,0.5598
181248,2503.0,76,Two-Stage Op-Amp Configuration,3.4310,4.4,-0.0199,-1.0000,0.5651
182272,2517.2,72,Two-Stage Op-Amp Configuration,1.6319,4.6,-0.0187,-1.0000,0.5440
183296,2531.4,72,Two-Stage Op-Amp Configuration,3.5324,4.7,-0.0138,-1.0000,0.5341
184320,2546.0,74,Two-Stage Op-Amp Configuration,6.2952,4.5,-0.0111,-1.0000,0.5308
185344,2560.0,72,Two-Stage Op-Amp Configuration,6.7352,4.7,-0.0142,-1.0000,0.5146
186368,2574.0,73,Two-Stage Op-Amp Configuration,4.1717,4.6,-0.0180,-1.0000,0.5484
187392,2588.4,87,Two-Stage Op-Amp Configuration,6.6319,3.9,-0.0084,-1.0000,0.5198
188416,2603.1,87,Two-Stage Op-Amp Configuration,5.5513,3.9,-0.0187,-1.0000,0.5347
189440,2617.3,61,Two-Stage Op-Amp Configuration,3.4462,5.6,-0.0165,-1.0000,0.5123
190464,2631.4,72,Two-Stage Op-Amp Configuration,5.8676,4.7,-0.0127,-1.0000,0.5465
191488,2645.9,86,Two-Stage Op-Amp Configuration,6.8490,3.9,-0.0128,-1.0000,0.5097
192512,2660.3,83,Two-Stage Op-Amp Configuration,4.9441,4.0,-0.0122,-1.0000,0.5154
193536,2674.9,73,Two-Stage Op-Amp Configuration,3.3677,4.6,-0.0152,-1.0000,0.4841
194560,2689.4,84,Two-Stage Op-Amp Configuration,4.6579,4.0,-0.0137,-1.0000,0.5309
195584,2703.8,73,Two-Stage Op-Amp Configuration,5.5863,4.6,-0.0176,-1.0000,0.5050
196608,2718.6,100,Two-Stage Op-Amp Configuration,4.2821,3.3,-0.0155,-1.0000,0.5545
197632,2732.8,79,Two-Stage Op-Amp Configuration,3.6715,4.2,-0.0107,-1.0000,0.5497
198656,2748.1,77,Two-Stage Op-Amp Configuration,5.6757,4.4,-0.0107,-1.0000,0.5108
199680,2762.6,82,Two-Stage Op-Amp Configuration,4.8262,4.2,-0.0183,-1.0000,0.5124
200704,2777.4,69,Two-Stage Op-Amp Configuration,4.6661,4.9,-0.0127,-1.0000,0.5110
