timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
106496,2680.1,41,Two-Stage Op-Amp Configuration,-24.5326,24.8,0.0015,568.8695,0.8474
107520,2704.8,47,Two-Stage Op-Amp Configuration,-19.4909,21.7,-0.0022,483.3530,0.8461
108544,2728.7,35,Two-Stage Op-Amp Configuration,-4.2056,29.2,0.0125,26.2694,0.8316
109568,2753.7,68,Two-Stage Op-Amp Configuration,-2.2989,14.9,-0.0072,48.0545,0.8375
110592,2778.2,54,Two-Stage Op-Amp Configuration,-11.0576,18.8,-0.0092,381.2232,0.8330
111616,2802.0,44,Two-Stage Op-Amp Configuration,-0.0898,21.2,-0.0027,14.8909,0.8196
112640,2825.9,42,Two-Stage Op-Amp Configuration,-3.3930,22.8,0.0000,14.8456,0.8170
113664,2850.5,43,Two-Stage Op-Amp Configuration,-1.1352,23.6,0.0070,7.9427,0.7943
114688,2875.0,47,Two-Stage Op-Amp Configuration,-4.2234,21.7,0.0025,25.8706,0.7952
115712,2900.2,46,Two-Stage Op-Amp Configuration,0.3262,22.1,0.0008,10.0028,0.7912
116736,2925.1,54,Two-Stage Op-Amp Configuration,0.5750,18.6,-0.0010,16.9132,0.8002
117760,2949.7,44,Two-Stage Op-Amp Configuration,-27.9068,22.8,0.0093,704.9695,0.7956
118784,2973.0,46,Two-Stage Op-Amp Configuration,-2.4480,22.0,0.0397,52.1173,0.8012
119808,2997.8,63,Two-Stage Op-Amp Configuration,0.2616,16.3,-0.0016,10.1737,0.7973
120832,3022.5,51,Two-Stage Op-Amp Configuration,-2.2337,18.2,-0.0131,10.9153,0.7981
121856,3045.6,44,Two-Stage Op-Amp Configuration,0.0896,23.2,0.0072,6.3383,0.7967
122880,3069.3,49,Two-Stage Op-Amp Configuration,-8.1711,20.8,-0.0004,188.3897,0.7807
123904,3092.6,53,Two-Stage Op-Amp Configuration,-12.7720,19.3,0.0085,284.1835,0.7870
124928,3116.2,47,Two-Stage Op-Amp Configuration,-8.1312,19.8,-0.0053,296.8562,0.7817
125952,3141.0,42,Two-Stage Op-Amp Configuration,-27.3198,23.8,-0.0024,662.0288,0.7853
126976,3166.2,44,Two-Stage Op-Amp Configuration,0.8591,21.3,0.0087,7.0823,0.7751
128000,3189.5,50,Two-Stage Op-Amp Configuration,-15.5682,20.4,0.0231,415.9201,0.7810
129024,3214.0,40,Two-Stage Op-Amp Configuration,-17.1618,24.6,0.0063,350.8500,0.7782
130048,3238.4,45,Two-Stage Op-Amp Configuration,-0.6657,22.8,0.0175,13.4835,0.7831
131072,3263.1,57,Two-Stage Op-Amp Configuration,0.3181,17.8,0.0001,8.4531,0.7742
132096,3286.9,42,Two-Stage Op-Amp Configuration,-14.7374,24.1,-0.0016,216.9923,0.7781
133120,3310.9,57,Two-Stage Op-Amp Configuration,-6.4285,17.5,-0.0038,143.7080,0.7603
134144,3334.7,43,Two-Stage Op-Amp Configuration,0.9983,22.5,0.0025,6.0503,0.7660
135168,3358.3,46,Two-Stage Op-Amp Configuration,-5.0034,20.4,-0.0038,10.8328,0.7573
136192,3382.8,44,Two-Stage Op-Amp Configuration,-6.9323,21.1,-0.0047,180.6725,0.7643
137216,3406.5,65,Two-Stage Op-Amp Configuration,3.3468,14.8,0.0019,6.9801,0.7594
138240,3429.5,42,Two-Stage Op-Amp Configuration,-5.5145,24.3,-0.0052,10.0128,0.7623
139264,3452.7,63,Two-Stage Op-Amp Configuration,2.3967,16.0,-0.0021,10.0511,0.7445
140288,3475.7,37,Two-Stage Op-Amp Configuration,-22.1089,25.1,0.0163,256.4549,0.7592
141312,3498.4,42,Two-Stage Op-Amp Configuration,-8.7169,24.3,-0.0045,94.4738,0.7540
142336,3521.9,52,Two-Stage Op-Amp Configuration,-7.3906,18.7,0.0000,205.8669,0.7647
143360,3546.4,49,Two-Stage Op-Amp Configuration,-4.3890,20.3,0.0035,144.4526,0.7695
144384,3570.7,67,Two-Stage Op-Amp Configuration,-8.0544,15.1,-0.0014,178.1492,0.7557
145408,3594.3,69,Two-Stage Op-Amp Configuration,0.1504,14.6,-0.0062,15.6678,0.7585
146432,3617.0,47,Two-Stage Op-Amp Configuration,-0.2942,21.7,-0.0074,11.2856,0.7646
147456,3640.6,48,Two-Stage Op-Amp Configuration,-2.2627,20.8,0.0104,24.3724,0.7654
148480,3664.7,79,Two-Stage Op-Amp Configuration,-1.0906,12.8,-0.0068,30.9142,0.7426
149504,3688.0,38,Two-Stage Op-Amp Configuration,-0.7734,25.8,-0.0029,6.1942,0.7348
150528,3715.0,51,Two-Stage Op-Amp Configuration,-7.7918,18.7,-0.0025,217.9733,0.7054
151552,3742.0,47,Two-Stage Op-Amp Configuration,0.7843,20.1,0.0035,16.0597,0.7064
152576,3771.0,69,Two-Stage Op-Amp Configuration,-11.0493,14.5,0.0125,502.7579,0.7118
153600,3800.1,52,Two-Stage Op-Amp Configuration,-0.0969,19.6,0.0135,18.6897,0.7263
154624,3829.7,61,Two-Stage Op-Amp Configuration,0.7128,16.2,0.0050,15.7978,0.7137
155648,3859.2,50,Two-Stage Op-Amp Configuration,-6.4748,20.5,0.0099,127.2021,0.7198
156672,3888.3,79,Two-Stage Op-Amp Configuration,4.3149,12.9,0.0378,21.0405,0.7045
157696,3915.8,59,Two-Stage Op-Amp Configuration,3.1161,17.1,-0.0007,5.4868,0.7179
