timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
128,4.1,4,Common-Source Amplifier,-22.3921,30.0,-0.0344,163.3804,1.0862
256,8.3,6,Common-Source Amplifier,-15.1048,18.2,-0.0213,133.0613,1.0783
384,12.1,4,Common-Source Amplifier,-8.8287,25.2,-0.0287,13.1639,1.0906
512,15.5,4,Common-Source Amplifier,-12.7207,28.8,-0.0126,23.3668,1.0796
640,18.9,4,Common-Source Amplifier,-8.5419,25.0,-0.0154,7.3702,1.0739
768,22.4,4,Common-Source Amplifier,-18.3092,26.5,0.0049,96.4768,1.0514
896,25.6,6,Common-Source Amplifier,-7.2212,21.0,-0.0003,12.7463,1.0567
1024,29.0,5,Common-Source Amplifier,-7.0113,21.8,-0.0218,10.1593,1.0552
1152,32.3,5,Common-Source Amplifier,-5.4715,23.0,-0.0224,4.3506,1.0519
1280,36.0,6,Common-Source Amplifier,-13.7951,18.8,-0.0076,51.1629,1.0248
1408,40.0,8,Common-Source Amplifier,-5.6648,12.4,-0.0271,23.4651,0.9941
1536,43.8,5,Common-Source Amplifier,-9.1276,25.4,-0.0081,14.1645,0.9943
1664,47.9,5,Common-Source Amplifier,-13.6968,21.4,-0.0156,57.9375,0.9718
1792,51.6,7,Common-Source Amplifier,-3.6505,17.1,0.0044,9.7397,0.9889
1920,55.7,9,Common-Source Amplifier,-3.9907,13.3,-0.0127,16.8164,0.9465
2048,59.6,8,Common-Source Amplifier,-6.1431,12.8,0.0154,27.3843,0.9073
2176,63.0,8,Common-Source Amplifier,-8.5163,14.8,-0.0030,42.9837,0.9020
2304,66.5,13,Common-Source Amplifier,-6.5080,9.8,-0.0217,26.0815,0.8720
2432,69.9,9,Common-Source Amplifier,-4.9319,14.0,-0.0234,10.0409,0.9071
2560,73.4,8,Common-Source Amplifier,-6.9445,14.9,-0.0215,19.6550,0.8779
2688,76.9,15,Common-Source Amplifier,-4.4172,8.3,-0.0321,11.1684,0.8456
2816,81.0,7,Common-Source Amplifier,-9.9549,15.1,-0.0179,34.7456,0.8367
