timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
102400,1388.9,51,Two-Stage Op-Amp Configuration,-5.5937,19.1,0.0040,135.7835,0.7856
103424,1402.7,52,Two-Stage Op-Amp Configuration,-10.1588,19.7,0.0155,391.1983,0.7771
104448,1416.4,50,Two-Stage Op-Amp Configuration,-7.4957,20.3,0.0073,57.4384,0.7849
105472,1430.5,56,Two-Stage Op-Amp Configuration,-5.9000,17.9,0.0011,164.5664,0.7927
106496,1445.1,62,Two-Stage Op-Amp Configuration,-5.0950,16.2,0.0043,173.0791,0.7852
107520,1458.6,23,Two-Stage Op-Amp Configuration,-33.2550,42.7,0.0050,552.5703,0.7768
108544,1472.5,53,Two-Stage Op-Amp Configuration,-7.4595,19.1,-0.0071,326.5323,0.7806
109568,1486.5,48,Two-Stage Op-Amp Configuration,0.6324,21.2,0.0045,11.8785,0.7692
110592,1500.3,52,Two-Stage Op-Amp Configuration,-0.1316,19.3,-0.0026,14.1364,0.7575
111616,1514.1,41,Two-Stage Op-Amp Configuration,-3.6057,22.8,0.0035,16.8611,0.7522
112640,1529.9,64,Two-Stage Op-Amp Configuration,2.6923,15.2,-0.0003,13.6841,0.7463
113664,1543.6,36,Two-Stage Op-Amp Configuration,-19.2832,27.8,0.0137,355.4390,0.7544
114688,1558.3,71,Two-Stage Op-Amp Configuration,-3.1121,14.2,0.0013,249.3796,0.7474
115712,1572.3,63,Two-Stage Op-Amp Configuration,3.1588,16.2,-0.0019,12.3625,0.7422
116736,1586.1,42,Two-Stage Op-Amp Configuration,-4.1105,24.3,-0.0060,18.6946,0.7441
117760,1599.8,41,Two-Stage Op-Amp Configuration,-2.9277,22.9,0.0382,40.9934,0.7481
118784,1613.4,47,Two-Stage Op-Amp Configuration,-8.0062,21.7,0.0036,143.3083,0.7534
119808,1626.8,51,Two-Stage Op-Amp Configuration,1.8749,20.1,-0.0033,11.7337,0.7436
120832,1640.5,45,Two-Stage Op-Amp Configuration,0.7902,22.4,-0.0085,6.6381,0.7310
121856,1654.3,43,Two-Stage Op-Amp Configuration,-7.8015,23.8,-0.0088,119.3098,0.7302
122880,1668.6,56,Two-Stage Op-Amp Configuration,2.2393,17.5,0.0027,12.9019,0.7216
123904,1682.5,58,Two-Stage Op-Amp Configuration,-0.7244,17.6,0.0113,37.8701,0.7211
124928,1696.3,48,Two-Stage Op-Amp Configuration,-10.2761,21.3,0.0124,356.7539,0.7159
125952,1710.4,67,Two-Stage Op-Amp Configuration,3.4525,15.0,0.0098,9.9549,0.7133
126976,1724.5,45,Two-Stage Op-Amp Configuration,0.4756,21.5,-0.0004,9.6760,0.7286
128000,1738.6,39,Two-Stage Op-Amp Configuration,-0.5291,25.8,-0.0055,9.7721,0.7309
129024,1752.3,59,Two-Stage Op-Amp Configuration,1.2487,16.9,-0.0089,10.3281,0.6951
130048,1765.8,70,Two-Stage Op-Amp Configuration,-2.3787,13.2,0.0022,82.1576,0.6980
131072,1779.2,40,Two-Stage Op-Amp Configuration,-33.5959,25.4,0.0138,1260.5840,0.7264
132096,1793.1,41,Two-Stage Op-Amp Configuration,0.7016,24.6,0.0093,16.6918,0.6910
133120,1807.3,62,Two-Stage Op-Amp Configuration,-9.7877,16.5,0.0358,513.6439,0.7022
134144,1821.2,54,Two-Stage Op-Amp Configuration,-10.4678,18.6,0.0058,824.0569,0.7024
135168,1835.0,53,Two-Stage Op-Amp Configuration,-1.6755,18.3,-0.0068,24.6551,0.6988
136192,1849.0,69,Two-Stage Op-Amp Configuration,-6.1300,14.8,-0.0020,90.8391,0.6741
137216,1862.8,49,Two-Stage Op-Amp Configuration,-14.6712,20.9,0.0085,609.2127,0.6991
138240,1876.5,48,Two-Stage Op-Amp Configuration,-35.6970,20.5,0.0059,1174.2263,0.6965
139264,1890.1,45,Two-Stage Op-Amp Configuration,-12.0853,21.6,-0.0024,344.6266,0.6886
140288,1904.3,49,Two-Stage Op-Amp Configuration,-9.3548,19.1,-0.0039,638.7286,0.6864
