timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
59392,797.7,68,Two-Stage Op-Amp Configuration,3.0774,5.0,-0.0156,-1.0000,0.7468
60416,810.2,79,Two-Stage Op-Amp Configuration,5.1299,4.3,-0.0138,-1.0000,0.7404
61440,822.8,73,Two-Stage Op-Amp Configuration,4.2359,4.4,-0.0204,-1.0000,0.7139
62464,835.8,70,Two-Stage Op-Amp Configuration,5.8809,4.8,-0.0197,-1.0000,0.7075
63488,849.9,66,Two-Stage Op-Amp Configuration,5.7821,5.0,-0.0208,-1.0000,0.6971
64512,863.2,72,Two-Stage Op-Amp Configuration,6.1330,4.7,-0.0181,-1.0000,0.6640
65536,877.4,67,Two-Stage Op-Amp Configuration,4.5870,5.1,-0.0158,-1.0000,0.6909
66560,891.5,69,Two-Stage Op-Amp Configuration,2.5946,4.8,-0.0191,-1.0000,0.7099
67584,905.5,79,Two-Stage Op-Amp Configuration,5.6156,4.3,-0.0189,-1.0000,0.7042
68608,919.5,74,Two-Stage Op-Amp Configuration,5.1477,4.6,-0.0175,-1.0000,0.6686
69632,933.5,80,Two-Stage Op-Amp Configuration,4.7115,4.3,-0.0170,-1.0000,0.6568
70656,947.4,70,Two-Stage Op-Amp Configuration,2.4414,4.7,-0.0117,-1.0000,0.7001
71680,961.3,70,Two-Stage Op-Amp Configuration,2.8309,4.9,-0.0180,-1.0000,0.6387
72704,975.2,76,Two-Stage Op-Amp Configuration,4.2041,4.4,-0.0165,-1.0000,0.6396
73728,989.1,70,Two-Stage Op-Amp Configuration,4.2272,4.8,-0.0166,-1.0000,0.5943
74752,1002.4,72,Two-Stage Op-Amp Configuration,5.8234,4.3,-0.0180,-1.0000,0.5928
75776,1015.2,75,Two-Stage Op-Amp Configuration,4.1388,4.5,-0.0146,-1.0000,0.6493
76800,1028.2,72,Two-Stage Op-Amp Configuration,5.6602,4.7,-0.0186,-1.0000,0.6131
77824,1041.4,72,Two-Stage Op-Amp Configuration,3.8089,4.6,-0.0154,-1.0000,0.5678
78848,1055.2,85,Two-Stage Op-Amp Configuration,6.4212,3.9,-0.0201,-1.0000,0.5899
79872,1069.0,60,Two-Stage Op-Amp Configuration,4.7814,5.7,-0.0203,-1.0000,0.6020
80896,1082.6,71,Two-Stage Op-Amp Configuration,3.2455,4.7,-0.0154,-1.0000,0.6411
81920,1096.2,74,Two-Stage Op-Amp Configuration,3.6691,4.5,-0.0112,-1.0000,0.5926
82944,1109.7,69,Two-Stage Op-Amp Configuration,3.9579,4.9,-0.0188,-1.0000,0.6173
83968,1123.4,90,Two-Stage Op-Amp Configuration,3.2177,3.7,-0.0137,-1.0000,0.6553
84992,1137.2,92,Two-Stage Op-Amp Configuration,5.7563,3.7,-0.0116,-1.0000,0.5806
86016,1150.8,76,Two-Stage Op-Amp Configuration,5.1478,4.4,-0.0143,-1.0000,0.6029
87040,1164.5,92,Two-Stage Op-Amp Configuration,5.6537,3.7,-0.0150,-1.0000,0.5866
88064,1177.9,66,Two-Stage Op-Amp Configuration,3.9446,5.1,-0.0147,-1.0000,0.6169
89088,1191.6,71,Two-Stage Op-Amp Configuration,3.0987,4.7,-0.0158,-1.0000,0.6164
90112,1205.3,93,Two-Stage Op-Amp Configuration,6.5443,3.6,-0.0117,-1.0000,0.6035
91136,1219.0,85,Two-Stage Op-Amp Configuration,6.1769,4.0,-0.0148,-1.0000,0.6000
92160,1233.5,83,Two-Stage Op-Amp Configuration,5.4697,4.0,-0.0164,-1.0000,0.6477
93184,1248.0,89,Two-Stage Op-Amp Configuration,7.1014,3.8,-0.0152,-1.0000,0.5520
94208,1262.5,93,Two-Stage Op-Amp Configuration,4.9166,3.6,-0.0171,-1.0000,0.5758
95232,1276.5,82,Two-Stage Op-Amp Configuration,5.4377,4.1,-0.0126,-1.0000,0.6246
96256,1290.0,62,Two-Stage Op-Amp Configuration,4.9556,5.4,-0.0160,-1.0000,0.5947
97280,1303.8,94,Two-Stage Op-Amp Configuration,6.7637,3.6,-0.0128,-1.0000,0.5774
98304,1317.5,74,Two-Stage Op-Amp Configuration,4.0068,4.6,-0.0135,-1.0000,0.5834
99328,1331.3,87,Two-Stage Op-Amp Configuration,6.3014,3.9,-0.0213,-1.0000,0.5846
100352,1344.9,65,Two-Stage Op-Amp Configuration,4.5356,5.1,-0.0122,-1.0000,0.5952
101376,1358.8,81,Two-Stage Op-Amp Configuration,5.2159,4.2,-0.0152,-1.0000,0.5875
102400,1373.4,90,Two-Stage Op-Amp Configuration,5.3050,3.7,-0.0183,-1.0000,0.6065
103424,1388.4,68,Two-Stage Op-Amp Configuration,2.7354,5.0,-0.0155,-1.0000,0.5891
104448,1403.0,82,Two-Stage Op-Amp Configuration,5.1729,4.2,-0.0181,-1.0000,0.5688
105472,1417.8,94,Two-Stage Op-Amp Configuration,6.2350,3.6,-0.0153,-1.0000,0.5724
106496,1432.1,78,Two-Stage Op-Amp Configuration,3.8920,4.3,-0.0122,-1.0000,0.5740
107520,1446.6,69,Two-Stage Op-Amp Configuration,5.8124,4.9,-0.0136,-1.0000,0.5420
108544,1461.5,84,Two-Stage Op-Amp Configuration,4.4566,4.0,-0.0124,-1.0000,0.5547
109568,1475.5,74,Two-Stage Op-Amp Configuration,5.2175,4.6,-0.0175,-1.0000,0.6310
110592,1489.6,58,Two-Stage Op-Amp Configuration,4.4822,5.9,-0.0139,-1.0000,0.5087
111616,1504.4,63,Two-Stage Op-Amp Configuration,4.9285,5.4,-0.0171,-1.0000,0.5077
112640,1518.9,83,Two-Stage Op-Amp Configuration,4.9439,4.1,-0.0148,-1.0000,0.5455
113664,1533.3,78,Two-Stage Op-Amp Configuration,4.6878,4.3,-0.0158,-1.0000,0.5718
114688,1547.7,74,Two-Stage Op-Amp Configuration,5.2046,4.6,-0.0126,-1.0000,0.5521
115712,1562.5,105,Two-Stage Op-Amp Configuration,7.4032,3.2,-0.0139,-1.0000,0.5253
116736,1576.9,68,Two-Stage Op-Amp Configuration,2.2462,5.0,-0.0149,-1.0000,0.5768
117760,1591.0,73,Two-Stage Op-Amp Configuration,5.4816,4.6,-0.0118,-1.0000,0.5644
118784,1604.8,60,Two-Stage Op-Amp Configuration,4.6420,5.6,-0.0135,-1.0000,0.5561
119808,1618.7,73,Two-Stage Op-Amp Configuration,6.2166,4.7,-0.0179,-1.0000,0.5663
120832,1632.6,65,Two-Stage Op-Amp Configuration,2.4335,5.2,-0.0190,-1.0000,0.5711
121856,1646.5,79,Two-Stage Op-Amp Configuration,5.8949,4.3,-0.0140,-1.0000,0.4984
122880,1660.3,73,Two-Stage Op-Amp Configuration,2.8105,4.6,-0.0180,-1.0000,0.6101
123904,1674.6,92,Two-Stage Op-Amp Configuration,5.7495,3.7,-0.0136,-1.0000,0.5708
124928,1688.5,79,Two-Stage Op-Amp Configuration,5.3927,4.2,-0.0134,-1.0000,0.5411
125952,1702.6,90,Two-Stage Op-Amp Configuration,6.3106,3.8,-0.0146,-1.0000,0.5201
126976,1716.4,74,Two-Stage Op-Amp Configuration,5.5879,4.5,-0.0176,-1.0000,0.5485
128000,1730.6,95,Two-Stage Op-Amp Configuration,6.1437,3.5,-0.0134,-1.0000,0.5755
129024,1744.7,86,Two-Stage Op-Amp Configuration,3.7354,3.9,-0.0139,-1.0000,0.5599
130048,1758.8,88,Two-Stage Op-Amp Configuration,3.6343,3.8,-0.0143,-1.0000,0.5322
131072,1772.9,85,Two-Stage Op-Amp Configuration,4.0945,4.0,-0.0137,-1.0000,0.5233
132096,1787.0,90,Two-Stage Op-Amp Configuration,6.8759,3.8,-0.0146,-1.0000,0.4988
133120,1801.0,82,Two-Stage Op-Amp Configuration,5.1393,4.1,-0.0135,-1.0000,0.4600
134144,1815.1,86,Two-Stage Op-Amp Configuration,5.8778,3.9,-0.0171,-1.0000,0.4680
135168,1829.7,79,Two-Stage Op-Amp Configuration,6.5922,4.3,-0.0166,-1.0000,0.5013
136192,1844.2,95,Two-Stage Op-Amp Configuration,5.7683,3.6,-0.0143,-1.0000,0.5034
137216,1858.7,77,Two-Stage Op-Amp Configuration,5.4460,4.3,-0.0161,-1.0000,0.4797
138240,1873.1,80,Two-Stage Op-Amp Configuration,4.9226,4.3,-0.0185,-1.0000,0.4726
139264,1887.6,70,Two-Stage Op-Amp Configuration,1.8764,4.9,-0.0140,-1.0000,0.5617
140288,1902.2,77,Two-Stage Op-Amp Configuration,5.4388,4.4,-0.0152,-1.0000,0.5223
141312,1917.5,88,Two-Stage Op-Amp Configuration,6.4250,3.8,-0.0139,-1.0000,0.5219
142336,1932.4,70,Two-Stage Op-Amp Configuration,2.1588,4.9,-0.0127,-1.0000,0.4859
143360,1946.8,80,Two-Stage Op-Amp Configuration,3.6687,4.3,-0.0143,-1.0000,0.4995
144384,1961.0,66,Two-Stage Op-Amp Configuration,3.6249,5.1,-0.0175,-1.0000,0.4651
145408,1975.4,81,Two-Stage Op-Amp Configuration,6.5502,4.2,-0.0115,-1.0000,0.4859
146432,1989.8,81,Two-Stage Op-Amp Configuration,4.3451,4.1,-0.0124,-1.0000,0.4580
147456,2003.8,64,Two-Stage Op-Amp Configuration,4.7588,5.2,-0.0121,-1.0000,0.4260
148480,2018.0,89,Two-Stage Op-Amp Configuration,5.8567,3.7,-0.0144,-1.0000,0.4663
149504,2032.4,102,Two-Stage Op-Amp Configuration,6.5257,3.3,-0.0157,-1.0000,0.5069
150528,2046.7,88,Two-Stage Op-Amp Configuration,6.6192,3.9,-0.0176,-1.0000,0.5042
151552,2060.8,76,Two-Stage Op-Amp Configuration,4.8559,4.4,-0.0142,-1.0000,0.5007
152576,2075.2,89,Two-Stage Op-Amp Configuration,6.7088,3.8,-0.0125,-1.0000,0.4399
153600,2089.4,81,Two-Stage Op-Amp Configuration,5.0300,4.0,-0.0149,-1.0000,0.4538
154624,2103.4,66,Two-Stage Op-Amp Configuration,4.2869,5.1,-0.0133,-1.0000,0.4785
155648,2117.3,64,Two-Stage Op-Amp Configuration,4.0593,5.3,-0.0131,-1.0000,0.4378
156672,2131.5,77,Two-Stage Op-Amp Configuration,4.1361,4.4,-0.0136,-1.0000,0.4982
157696,2145.5,74,Two-Stage Op-Amp Configuration,6.6540,4.5,-0.0150,-1.0000,0.4680
158720,2160.1,94,Two-Stage Op-Amp Configuration,6.2222,3.6,-0.0130,-1.0000,0.4316
159744,2174.6,103,Two-Stage Op-Amp Configuration,4.5237,3.3,-0.0213,-1.0000,0.5109
160768,2188.7,73,Two-Stage Op-Amp Configuration,3.5924,4.6,-0.0125,-1.0000,0.5265
161792,2202.9,66,Two-Stage Op-Amp Configuration,4.0931,5.1,-0.0122,-1.0000,0.5566
162816,2217.3,94,Two-Stage Op-Amp Configuration,5.7970,3.6,-0.0113,-1.0000,0.4984
163840,2231.8,92,Two-Stage Op-Amp Configuration,6.2035,3.6,-0.0101,-1.0000,0.4425
164864,2245.9,84,Two-Stage Op-Amp Configuration,5.4969,4.0,-0.0167,-1.0000,0.4798
165888,2260.3,83,Two-Stage Op-Amp Configuration,4.9062,4.1,-0.0106,-1.0000,0.5119
166912,2274.7,79,Two-Stage Op-Amp Configuration,5.1598,4.2,-0.0140,-1.0000,0.5081
167936,2289.6,83,Two-Stage Op-Amp Configuration,4.5096,4.1,-0.0135,-1.0000,0.4150
168960,2304.4,79,Two-Stage Op-Amp Configuration,6.3574,4.2,-0.0163,-1.0000,0.4600
169984,2318.6,84,Two-Stage Op-Amp Configuration,5.3545,4.0,-0.0154,-1.0000,0.4596
171008,2333.3,99,Two-Stage Op-Amp Configuration,4.7926,3.4,-0.0141,-1.0000,0.4247
172032,2348.2,81,Two-Stage Op-Amp Configuration,6.2457,4.2,-0.0103,-1.0000,0.4514
173056,2363.0,68,Two-Stage Op-Amp Configuration,3.8290,4.9,-0.0184,-1.0000,0.4357
174080,2378.3,84,Two-Stage Op-Amp Configuration,5.9471,4.0,-0.0131,-1.0000,0.4203
175104,2392.8,74,Two-Stage Op-Amp Configuration,4.8416,4.6,-0.0131,-1.0000,0.4812
176128,2407.3,81,Two-Stage Op-Amp Configuration,5.1854,4.2,-0.0148,-1.0000,0.4380
177152,2422.0,80,Two-Stage Op-Amp Configuration,3.7419,4.3,-0.0117,-1.0000,0.4157
178176,2436.9,88,Two-Stage Op-Amp Configuration,5.9077,3.8,-0.0098,-1.0000,0.4138
179200,2452.0,92,Two-Stage Op-Amp Configuration,5.8459,3.7,-0.0095,-1.0000,0.3986
180224,2466.6,77,Two-Stage Op-Amp Configuration,3.3761,4.4,-0.0159,-1.0000,0.4208
181248,2481.3,75,Two-Stage Op-Amp Configuration,4.0833,4.5,-0.0147,-1.0000,0.4864
182272,2495.6,66,Two-Stage Op-Amp Configuration,2.2263,5.1,-0.0138,-1.0000,0.4576
183296,2510.1,81,Two-Stage Op-Amp Configuration,6.0517,4.2,-0.0166,-1.0000,0.4174
184320,2524.5,76,Two-Stage Op-Amp Configuration,4.7952,4.5,-0.0116,-1.0000,0.4409
185344,2539.4,81,Two-Stage Op-Amp Configuration,4.4795,4.2,-0.0165,-1.0000,0.4523
186368,2553.8,79,Two-Stage Op-Amp Configuration,4.7133,4.3,-0.0168,-1.0000,0.4641
187392,2570.0,87,Two-Stage Op-Amp Configuration,4.2024,3.9,-0.0108,-1.0000,0.4556
188416,2584.4,78,Two-Stage Op-Amp Configuration,3.3983,4.3,-0.0123,-1.0000,0.4022
189440,2598.8,78,Two-Stage Op-Amp Configuration,5.3972,4.3,-0.0136,-1.0000,0.4219
190464,2613.1,80,Two-Stage Op-Amp Configuration,3.1602,4.3,-0.0173,-1.0000,0.4489
191488,2627.9,79,Two-Stage Op-Amp Configuration,4.8436,4.3,-0.0121,-1.0000,0.4393
192512,2642.1,67,Two-Stage Op-Amp Configuration,2.5989,5.0,-0.0145,-1.0000,0.4572
193536,2656.3,65,Two-Stage Op-Amp Configuration,4.9454,5.2,-0.0127,-1.0000,0.4292
194560,2670.8,97,Two-Stage Op-Amp Configuration,6.3315,3.5,-0.0112,-1.0000,0.4320
195584,2685.0,77,Two-Stage Op-Amp Configuration,5.7732,4.4,-0.0109,-1.0000,0.4170
196608,2699.4,94,Two-Stage Op-Amp Configuration,7.1823,3.6,-0.0137,-1.0000,0.4163
197632,2713.6,80,Two-Stage Op-Amp Configuration,6.0425,4.3,-0.0105,-1.0000,0.4520
198656,2727.8,86,Two-Stage Op-Amp Configuration,6.7754,3.9,-0.0101,-1.0000,0.4513
199680,2741.9,74,Two-Stage Op-Amp Configuration,6.3356,4.6,-0.0132,-1.0000,0.4262
200704,2756.0,73,Two-Stage Op-Amp Configuration,1.9214,4.7,-0.0161,-1.0000,0.4754
