timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
149504,3779.1,110,Two-Stage Op-Amp Configuration,5.3549,8.7,-0.0020,4.4490,1.0321
150528,3806.0,127,Two-Stage Op-Amp Configuration,6.7316,8.0,-0.0074,3.7876,1.0290
151552,3833.3,128,Two-Stage Op-Amp Configuration,5.7108,8.0,0.0089,18.1068,1.0305
152576,3861.0,119,Two-Stage Op-Amp Configuration,6.3531,8.6,-0.0104,3.2531,1.0552
153600,3887.6,119,Two-Stage Op-Amp Configuration,5.8924,8.6,0.0129,5.6942,1.0572
154624,3913.6,87,Two-Stage Op-Amp Configuration,2.3588,11.6,-0.0112,14.1471,1.0554
155648,3940.1,107,Two-Stage Op-Amp Configuration,3.1812,9.3,-0.0047,62.3401,1.0525
156672,3966.5,98,Two-Stage Op-Amp Configuration,5.0338,10.4,-0.0044,17.2582,1.0607
157696,3994.0,158,Two-Stage Op-Amp Configuration,5.2400,6.4,0.0028,36.8369,1.0528
158720,4020.4,108,Two-Stage Op-Amp Configuration,3.3218,9.3,-0.0037,7.6663,1.0503
159744,4047.4,137,Two-Stage Op-Amp Configuration,5.4150,7.5,0.0021,14.1237,1.0401
160768,4074.5,131,Two-Stage Op-Amp Configuration,5.7035,7.8,-0.0037,14.3533,1.0559
161792,4101.2,123,Two-Stage Op-Amp Configuration,4.1042,8.3,0.0020,33.3551,1.0522
162816,4127.8,120,Two-Stage Op-Amp Configuration,5.1361,8.4,-0.0008,14.6719,1.0466
163840,4154.6,144,Two-Stage Op-Amp Configuration,5.6704,7.1,-0.0009,14.2900,1.0474
164864,4181.0,127,Two-Stage Op-Amp Configuration,3.4951,8.1,0.0075,24.6674,1.0476
165888,4207.3,121,Two-Stage Op-Amp Configuration,6.5102,8.5,0.0129,2.1101,1.0341
166912,4233.0,89,Two-Stage Op-Amp Configuration,3.3958,11.4,0.0026,16.9809,1.0288
167936,4259.1,109,Two-Stage Op-Amp Configuration,4.3317,9.4,-0.0136,22.5567,1.0213
168960,4285.2,107,Two-Stage Op-Amp Configuration,5.2087,8.9,-0.0041,17.7563,1.0102
169984,4311.3,109,Two-Stage Op-Amp Configuration,2.1010,9.4,-0.0021,30.2456,1.0212
171008,4338.0,136,Two-Stage Op-Amp Configuration,6.1973,7.4,-0.0035,15.9134,1.0169
172032,4364.0,107,Two-Stage Op-Amp Configuration,1.6516,9.5,0.0060,25.6960,1.0113
173056,4390.0,103,Two-Stage Op-Amp Configuration,3.6820,9.5,-0.0018,30.7233,0.9964
174080,4416.8,129,Two-Stage Op-Amp Configuration,5.9623,7.6,0.0100,13.5265,0.9843
175104,4442.8,106,Two-Stage Op-Amp Configuration,2.2604,9.7,-0.0087,43.3204,1.0005
176128,4469.4,130,Two-Stage Op-Amp Configuration,5.7483,7.8,-0.0085,11.9287,0.9988
177152,4495.7,118,Two-Stage Op-Amp Configuration,4.1606,8.6,-0.0128,17.0087,1.0188
178176,4521.9,111,Two-Stage Op-Amp Configuration,2.3681,9.2,-0.0077,28.6160,1.0110
179200,4548.3,119,Two-Stage Op-Amp Configuration,4.4112,8.5,-0.0019,23.9566,1.0023
180224,4574.1,96,Two-Stage Op-Amp Configuration,1.7561,10.4,-0.0069,31.3911,1.0024
181248,4601.4,122,Two-Stage Op-Amp Configuration,4.5494,8.4,-0.0042,16.9089,0.9949
182272,4627.7,115,Two-Stage Op-Amp Configuration,6.0504,8.9,-0.0035,4.7664,0.9908
183296,4654.5,130,Two-Stage Op-Amp Configuration,7.1691,7.9,0.0025,2.4289,0.9867
184320,4681.6,144,Two-Stage Op-Amp Configuration,7.1705,7.1,0.0147,1.1658,0.9554
185344,4707.5,113,Two-Stage Op-Amp Configuration,2.8705,9.0,0.0138,37.5551,0.9806
186368,4733.6,125,Two-Stage Op-Amp Configuration,3.5426,8.2,-0.0030,41.4502,0.9739
187392,4760.9,136,Two-Stage Op-Amp Configuration,5.6472,7.4,0.0121,14.9880,0.9731
188416,4786.9,115,Two-Stage Op-Amp Configuration,6.3840,8.8,-0.0114,1.8956,0.9702
189440,4813.4,130,Two-Stage Op-Amp Configuration,4.7885,7.7,0.0079,17.3292,0.9616
190464,4839.6,127,Two-Stage Op-Amp Configuration,4.6581,8.0,-0.0012,12.4510,0.9544
191488,4865.4,122,Two-Stage Op-Amp Configuration,3.1831,8.3,-0.0130,22.9605,0.9839
192512,4891.3,102,Two-Stage Op-Amp Configuration,5.8951,9.6,-0.0006,4.3815,0.9901
193536,4917.4,123,Two-Stage Op-Amp Configuration,4.5504,8.2,0.0116,13.1554,0.9799
194560,4943.6,132,Two-Stage Op-Amp Configuration,3.7795,7.7,-0.0107,19.0020,0.9688
195584,4970.2,150,Two-Stage Op-Amp Configuration,5.5754,6.8,0.0165,15.8677,0.9612
196608,4996.7,145,Two-Stage Op-Amp Configuration,5.0799,7.0,0.0223,19.4937,0.9529
197632,5022.9,126,Two-Stage Op-Amp Configuration,6.1262,8.1,-0.0076,9.8958,0.9397
198656,5048.8,122,Two-Stage Op-Amp Configuration,5.2073,8.3,-0.0052,10.3599,0.9240
199680,5075.1,125,Two-Stage Op-Amp Configuration,1.5257,8.2,0.0331,60.8230,0.9362
200704,5101.0,117,Two-Stage Op-Amp Configuration,4.0414,8.8,-0.0040,24.8007,0.9330
