timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
36864,849.1,51,Common-Source Amplifier,-0.0308,19.9,-0.0002,28.2542,0.8713
37888,871.4,55,Common-Source Amplifier,0.8209,18.3,-0.0143,50.0671,0.8505
38912,894.1,55,Common-Source Amplifier,2.0948,18.3,-0.0155,17.6454,0.8423
39936,916.8,64,Common-Source Amplifier,4.1164,16.0,-0.0025,12.5352,0.8162
40960,939.3,54,Common-Source Amplifier,-0.7912,18.1,-0.0006,77.8797,0.8016
41984,961.7,55,Common-Source Amplifier,0.6319,18.4,-0.0042,29.4629,0.8259
43008,984.6,79,Common-Source Amplifier,4.0477,12.9,-0.0023,23.2622,0.8209
44032,1007.3,66,Common-Source Amplifier,1.3648,14.8,0.0041,69.4230,0.8229
45056,1030.1,71,Common-Source Amplifier,2.2356,14.4,0.0185,65.8701,0.8408
46080,1052.4,46,Common-Source Amplifier,-15.0069,21.3,0.0057,743.2775,0.8608
47104,1075.4,57,Common-Source Amplifier,1.3254,17.4,-0.0003,90.7153,0.8605
48128,1097.8,54,Common-Source Amplifier,1.7819,18.1,0.0058,35.0002,0.8405
49152,1120.3,54,Common-Source Amplifier,-21.2751,18.9,0.0232,1577.1124,0.8736
50176,1142.8,50,Common-Source Amplifier,-0.3357,19.6,0.0059,70.2247,0.8682
51200,1165.1,62,Common-Source Amplifier,3.2642,16.5,0.0009,27.1713,0.8644
52224,1187.2,59,Common-Source Amplifier,2.3630,16.7,-0.0036,12.8189,0.8452
53248,1209.5,64,Common-Source Amplifier,3.9493,16.0,0.0008,13.2494,0.8427
54272,1231.9,59,Common-Source Amplifier,2.7233,17.0,0.0048,5.4680,0.8403
55296,1254.4,57,Common-Source Amplifier,2.2963,17.9,0.0006,11.0386,0.8181
56320,1276.8,72,Common-Source Amplifier,4.0299,14.2,-0.0077,15.0079,0.8008
57344,1298.9,51,Common-Source Amplifier,-1.7545,19.7,-0.0005,37.2584,0.7752
58368,1321.5,62,Common-Source Amplifier,3.2164,16.5,-0.0077,17.2075,0.7732
59392,1343.7,65,Common-Source Amplifier,2.4347,15.6,-0.0097,35.7458,0.7710
60416,1365.7,52,Common-Source Amplifier,1.8216,18.9,-0.0037,16.0220,0.8033
61440,1388.0,60,Common-Source Amplifier,2.2548,16.9,-0.0009,18.5943,0.7743
62464,1410.9,80,Common-Source Amplifier,3.7827,12.7,-0.0047,27.2305,0.7402
63488,1433.4,75,Common-Source Amplifier,5.2667,13.1,-0.0005,7.1176,0.7413
64512,1468.5,58,Common-Source Amplifier,-0.2335,17.4,-0.0115,48.1011,0.7583
65536,1490.0,61,Common-Source Amplifier,0.8269,16.7,-0.0066,91.2243,0.8016
66560,1531.5,81,Common-Source Amplifier,5.5201,12.4,-0.0035,12.2051,0.7511
67584,1553.1,59,Common-Source Amplifier,2.3551,16.6,-0.0087,15.5872,0.7339
68608,1580.9,59,Common-Source Amplifier,0.6719,17.3,0.0080,27.4524,0.7090
69632,1602.3,54,Common-Source Amplifier,1.7064,18.9,-0.0034,13.4364,0.7578
70656,1643.9,63,Common-Source Amplifier,1.1670,15.7,0.0114,29.0097,0.7085
71680,1665.8,65,Common-Source Amplifier,2.3947,15.0,-0.0085,27.8662,0.6949
72704,1687.6,66,Common-Source Amplifier,4.3813,14.8,-0.0130,10.7868,0.7075
73728,1733.3,57,Common-Source Amplifier,4.5278,17.4,-0.0100,5.8346,0.6965
74752,1755.1,67,Common-Source Amplifier,4.1200,15.3,-0.0107,4.6865,0.6598
75776,1846.8,78,Common-Source Amplifier,5.0618,13.1,-0.0038,9.7602,0.6600
76800,1868.7,80,Common-Source Amplifier,4.9744,12.8,-0.0080,12.3335,0.6218
77824,1917.8,57,Common-Source Amplifier,2.8058,17.1,-0.0011,7.9175,0.6487
78848,1939.5,79,Common-Source Amplifier,3.4560,12.7,0.0109,25.8048,0.5933
79872,2077.2,54,Common-Source Amplifier,2.1582,18.8,-0.0037,7.1530,0.6394
80896,2099.3,74,Common-Source Amplifier,2.7981,13.8,0.0021,38.9732,0.5922
81920,2142.4,84,Common-Source Amplifier,5.5652,12.2,-0.0071,18.7207,0.5738
82944,2163.8,60,Common-Source Amplifier,1.7014,16.9,-0.0068,14.6636,0.5620
83968,2219.0,96,Common-Source Amplifier,6.3795,10.2,-0.0090,4.7328,0.5576
84992,2240.8,70,Common-Source Amplifier,2.8367,14.5,-0.0102,50.7677,0.6282
86016,2270.8,89,Common-Source Amplifier,6.1509,11.3,-0.0012,8.7712,0.6076
87040,2292.5,72,Common-Source Amplifier,3.1250,13.9,-0.0052,42.2512,0.5964
88064,2314.3,77,Common-Source Amplifier,5.9300,13.0,-0.0051,4.8207,0.6047
89088,2340.9,79,Common-Source Amplifier,5.5885,12.9,-0.0115,3.2943,0.5778
90112,2363.4,100,Common-Source Amplifier,5.8085,9.9,0.0069,27.1186,0.5725
91136,2541.8,82,Common-Source Amplifier,5.7920,12.2,0.0004,12.0919,0.6446
92160,2563.7,73,Common-Source Amplifier,5.1800,13.5,-0.0031,4.7689,0.6213
93184,2585.5,70,Common-Source Amplifier,4.5026,14.6,-0.0113,8.7010,0.5891
94208,2607.8,69,Common-Source Amplifier,4.5282,14.8,-0.0037,4.0538,0.5873
95232,2630.1,95,Common-Source Amplifier,6.4405,10.4,-0.0004,14.2962,0.5662
96256,2653.3,81,Common-Source Amplifier,5.9830,12.5,-0.0086,2.5812,0.5835
97280,2677.2,81,Common-Source Amplifier,5.3187,12.4,-0.0079,9.2842,0.5804
98304,2699.5,79,Common-Source Amplifier,5.2026,12.8,-0.0061,8.6827,0.5388
99328,2721.6,80,Common-Source Amplifier,5.1007,12.7,-0.0070,5.1121,0.5395
100352,2744.1,95,Common-Source Amplifier,6.5808,10.7,-0.0050,7.2758,0.5619
