timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,11.5,29,Common-Source Amplifier,-19.0595,34.0,0.0045,189.0963,1.0852
2048,23.3,32,Common-Source Amplifier,-21.7404,31.3,-0.0014,205.7197,1.0802
3072,34.8,40,Common-Source Amplifier,-2.5279,24.8,0.0008,16.2256,1.0840
4096,46.8,39,Common-Source Amplifier,-31.1457,26.2,0.0130,1173.3201,1.0699
5120,59.0,39,Common-Source Amplifier,-7.1517,25.8,-0.0093,28.3566,1.0667
6144,71.2,33,Common-Source Amplifier,-15.1833,30.7,-0.0090,54.1473,1.0673
7168,83.6,31,Common-Source Amplifier,-5.7678,32.8,-0.0025,10.3714,1.0585
8192,95.7,33,Common-Source Amplifier,-5.4304,31.0,-0.0046,6.9048,1.0491
9216,107.9,40,Common-Source Amplifier,-3.6057,25.3,0.0010,8.9294,1.0305
10240,120.7,44,Common-Source Amplifier,-10.0594,22.7,-0.0086,216.3265,1.0084
11264,132.8,39,Common-Source Amplifier,-3.6120,25.2,-0.0057,8.3199,1.0008
12288,145.5,39,Common-Source Amplifier,-4.2678,25.3,-0.0025,10.5210,0.9851
13312,157.0,30,Common-Source Amplifier,-8.1813,33.9,-0.0050,4.4833,0.9732
14336,168.9,42,Common-Source Amplifier,-1.5347,23.5,-0.0055,4.4495,0.9624
15360,180.9,33,Common-Source Amplifier,-5.9929,30.7,-0.0054,4.3072,0.9486
16384,192.8,33,Common-Source Amplifier,-17.6876,30.7,0.0276,134.5338,0.9270
17408,205.1,30,Common-Source Amplifier,-5.9550,33.7,0.0023,2.4688,0.9291
18432,216.9,35,Common-Source Amplifier,-2.4489,28.8,0.0011,2.7697,0.9382
19456,228.3,30,Common-Source Amplifier,-5.9250,33.9,-0.0028,2.0755,0.9261
20480,240.8,37,Common-Source Amplifier,-4.5542,26.5,-0.0074,5.6328,0.9022
21504,253.0,31,Common-Source Amplifier,-8.1544,31.9,-0.0097,8.5150,0.8914
22528,264.7,36,Common-Source Amplifier,-3.9821,28.1,-0.0056,3.4409,0.8710
23552,277.2,38,Common-Source Amplifier,-7.2460,26.9,-0.0020,11.7395,0.8664
24576,288.5,38,Common-Source Amplifier,-3.7060,26.4,-0.0158,8.4630,0.8737
25600,300.7,37,Common-Source Amplifier,-5.3702,27.4,-0.0076,15.9568,0.8754
26624,313.0,34,Common-Source Amplifier,-4.6310,29.3,-0.0094,3.6077,0.8784
