timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,14.0,30,Common-Source Amplifier,-6.1485,34.1,-0.0044,6.1086,1.0919
2048,28.2,36,Common-Source Amplifier,-3.3837,28.4,-0.0093,6.3542,1.0896
3072,43.0,45,Common-Source Amplifier,-1.9327,22.8,-0.0081,16.6435,1.0788
4096,57.7,30,Common-Source Amplifier,-5.1570,34.1,-0.0092,11.2936,1.0718
5120,71.4,46,Common-Source Amplifier,-0.3796,22.3,-0.0101,14.5028,1.0601
6144,85.1,33,Common-Source Amplifier,-5.4887,31.0,-0.0074,10.8276,1.0534
7168,99.1,36,Common-Source Amplifier,-3.3940,28.4,-0.0078,19.6613,1.0262
8192,113.2,31,Common-Source Amplifier,-7.6912,33.0,-0.0121,26.9927,1.0160
9216,127.0,38,Common-Source Amplifier,-2.9224,26.9,-0.0108,25.1149,1.0198
10240,140.5,37,Common-Source Amplifier,-1.9216,27.7,-0.0158,13.6982,1.0070
11264,154.5,50,Common-Source Amplifier,-4.2986,20.5,-0.0118,118.7140,1.0154
12288,169.5,39,Common-Source Amplifier,-2.1613,26.3,-0.0090,34.6722,0.9939
13312,184.6,42,Common-Source Amplifier,-4.3069,24.4,-0.0131,71.1113,0.9841
14336,198.9,58,Common-Source Amplifier,0.8720,17.7,-0.0113,38.3467,0.9718
15360,212.5,44,Common-Source Amplifier,0.1986,23.3,-0.0166,29.2678,0.9583
16384,226.4,49,Common-Source Amplifier,-0.5036,20.9,-0.0114,31.3384,0.9720
17408,240.4,57,Common-Source Amplifier,1.2880,18.0,-0.0085,40.1304,0.9459
18432,254.3,57,Common-Source Amplifier,1.5331,18.0,-0.0156,29.1259,0.9475
19456,268.0,58,Common-Source Amplifier,-2.2593,17.7,-0.0125,101.1812,0.9338
20480,281.7,52,Common-Source Amplifier,-1.0331,19.7,-0.0087,58.5123,0.9280
21504,295.5,58,Common-Source Amplifier,-1.6586,17.7,-0.0140,180.1735,0.9100
22528,309.7,78,Common-Source Amplifier,5.3415,13.1,-0.0124,34.4775,0.8679
23552,323.8,60,Common-Source Amplifier,2.3224,17.1,-0.0142,34.2332,0.8847
24576,337.7,55,Common-Source Amplifier,1.7836,18.6,-0.0113,39.3967,0.8778
25600,351.7,72,Common-Source Amplifier,4.5750,14.2,-0.0122,13.7247,0.8282
26624,365.6,66,Common-Source Amplifier,3.7599,15.5,-0.0101,25.1424,0.8307
27648,379.5,60,Common-Source Amplifier,4.4805,17.1,-0.0195,8.2127,0.8462
28672,393.7,60,Common-Source Amplifier,4.4371,17.1,-0.0123,7.7895,0.8062
29696,407.9,66,Common-Source Amplifier,3.9050,15.5,-0.0103,24.6671,0.8194
30720,422.0,74,Common-Source Amplifier,5.7799,13.8,-0.0153,10.0992,0.7928
31744,436.1,62,Common-Source Amplifier,4.5460,16.5,-0.0118,7.8178,0.7502
32768,450.0,75,Common-Source Amplifier,4.5845,13.7,-0.0151,35.6450,0.7686
33792,464.1,68,Common-Source Amplifier,5.1362,15.1,-0.0160,8.9591,0.7892
34816,478.7,84,Common-Source Amplifier,6.0930,12.2,-0.0154,4.4628,0.7257
35840,492.8,68,Common-Source Amplifier,3.1670,15.1,-0.0069,32.9489,0.7210
36864,507.5,103,Common-Source Amplifier,6.9972,9.9,-0.0151,11.4132,0.7215
37888,521.5,74,Common-Source Amplifier,4.9079,13.8,-0.0089,14.3060,0.6654
38912,535.3,73,Common-Source Amplifier,4.3287,14.0,-0.0098,26.2977,0.7097
39936,549.3,70,Common-Source Amplifier,2.6614,14.6,-0.0114,43.3812,0.7326
40960,563.1,74,Common-Source Amplifier,3.3873,13.8,-0.0102,43.3962,0.6708
41984,577.1,68,Common-Source Amplifier,2.7974,15.1,-0.0090,36.8586,0.6802
43008,591.6,79,Common-Source Amplifier,5.1931,13.0,-0.0134,15.2561,0.6756
44032,605.7,83,Common-Source Amplifier,6.0848,12.3,-0.0136,4.7072,0.6452
45056,729.0,86,Common-Source Amplifier,5.5227,11.9,-0.0152,15.3083,0.6693
46080,3331.6,90,Common-Source Amplifier,6.5590,11.4,-0.0171,3.6027,0.6178
47104,3346.1,87,Common-Source Amplifier,5.7173,11.8,-0.0087,12.1991,0.6725
48128,3359.6,79,Common-Source Amplifier,3.6356,13.0,-0.0071,36.7521,0.6394
49152,3374.0,81,Common-Source Amplifier,4.4822,12.6,-0.0078,32.2575,0.6345
50176,3388.9,91,Common-Source Amplifier,5.8389,11.3,-0.0095,14.8647,0.6370
51200,3402.7,77,Common-Source Amplifier,1.7585,13.3,-0.0046,93.2206,0.6479
52224,3416.5,108,Common-Source Amplifier,6.2358,9.5,-0.0086,43.8106,0.6225
53248,3429.9,77,Common-Source Amplifier,4.0658,13.3,-0.0141,42.4671,0.6343
54272,3443.9,104,Common-Source Amplifier,7.0621,9.8,-0.0079,10.4967,0.6579
55296,3457.9,78,Common-Source Amplifier,5.7891,13.1,-0.0061,5.3307,0.6133
56320,3472.2,88,Common-Source Amplifier,5.3379,11.6,-0.0109,17.5701,0.5943
57344,3486.1,64,Common-Source Amplifier,3.5792,16.0,-0.0077,14.3622,0.6338
58368,3500.6,91,Common-Source Amplifier,4.9477,11.3,-0.0154,18.6451,0.6006
59392,3514.8,88,Common-Source Amplifier,6.3502,11.6,-0.0094,6.0233,0.6155
60416,3528.8,85,Common-Source Amplifier,6.6187,12.0,-0.0069,1.8981,0.5817
61440,3542.7,88,Common-Source Amplifier,6.1924,11.6,-0.0134,4.2098,0.5670
62464,3556.6,103,Common-Source Amplifier,6.9829,9.9,-0.0079,4.2418,0.5859
63488,3570.8,83,Common-Source Amplifier,5.9737,12.3,-0.0113,4.3314,0.5648
64512,3585.1,90,Common-Source Amplifier,6.5699,11.4,-0.0191,1.5442,0.5339
65536,3599.3,70,Common-Source Amplifier,4.4758,14.6,-0.0078,9.8602,0.5713
66560,3614.5,92,Common-Source Amplifier,6.2413,11.1,-0.0128,14.1613,0.5792
67584,3628.9,74,Common-Source Amplifier,4.9319,13.8,-0.0159,6.8519,0.5300
68608,3642.9,109,Common-Source Amplifier,7.1326,9.4,-0.0128,4.0773,0.5578
69632,3656.8,105,Common-Source Amplifier,6.9510,9.8,-0.0132,5.8990,0.5786
70656,3670.5,91,Common-Source Amplifier,6.5865,11.3,-0.0206,3.7470,0.5198
71680,3684.5,107,Common-Source Amplifier,7.2507,9.6,-0.0108,1.9933,0.4648
72704,3698.4,103,Common-Source Amplifier,7.0313,9.9,-0.0166,6.5642,0.5385
73728,3713.1,113,Common-Source Amplifier,7.3893,9.1,-0.0139,6.5472,0.4999
74752,3727.0,105,Common-Source Amplifier,7.3458,9.8,-0.0083,6.3628,0.5178
75776,3741.0,83,Common-Source Amplifier,6.2528,12.3,-0.0088,5.4684,0.5014
76800,3755.1,100,Common-Source Amplifier,7.1352,10.2,-0.0129,3.5754,0.4616
77824,3769.3,110,Common-Source Amplifier,7.1411,9.3,-0.0047,7.4997,0.4575
78848,3783.2,102,Common-Source Amplifier,7.0868,10.0,-0.0092,1.5735,0.4504
