timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
90112,1211.9,103,Common-Source Amplifier,7.2522,9.9,-0.0125,0.7034,0.3301
91136,1225.4,115,Common-Source Amplifier,6.7350,8.9,0.0001,9.2781,0.3356
92160,1238.7,105,Common-Source Amplifier,7.5545,9.8,-0.0121,0.6057,0.2812
93184,1251.9,101,Common-Source Amplifier,7.0070,10.1,-0.0082,3.3582,0.3141
94208,1265.4,118,Common-Source Amplifier,7.4950,8.7,-0.0157,2.1770,0.2876
95232,1278.6,112,Common-Source Amplifier,6.7980,9.1,-0.0011,8.5508,0.3118
96256,1292.0,122,Common-Source Amplifier,6.7528,8.4,-0.0059,20.2788,0.3098
97280,1305.5,135,Common-Source Amplifier,7.0659,7.6,-0.0077,27.9668,0.2841
98304,1318.7,104,Common-Source Amplifier,7.3611,9.8,-0.0061,6.3813,0.2991
99328,1332.2,110,Common-Source Amplifier,6.9077,9.3,-0.0066,10.3038,0.3088
100352,1345.4,96,Common-Source Amplifier,6.8424,10.7,-0.0082,5.8674,0.3067
