timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,27.7,28,Common-Source Amplifier,-7.6125,36.0,0.0001,5.1531,1.0871
2048,58.6,29,Common-Source Amplifier,-6.3156,34.6,-0.0075,7.2245,1.0890
3072,83.5,30,Common-Source Amplifier,-5.9471,33.3,-0.0020,7.9093,1.0859
4096,110.3,39,Common-Source Amplifier,-1.9483,26.1,-0.0149,9.3213,1.0798
5120,134.9,32,Common-Source Amplifier,-4.7882,31.0,-0.0101,9.0268,1.0702
6144,161.1,33,Common-Source Amplifier,-5.9689,30.8,-0.0046,19.3914,1.0564
7168,189.4,33,Common-Source Amplifier,-7.2108,30.6,-0.0080,23.9107,1.0522
8192,218.4,37,Common-Source Amplifier,-2.9444,27.1,-0.0110,15.2841,1.0412
9216,246.8,38,Common-Source Amplifier,-2.5059,25.8,-0.0116,15.2125,1.0332
10240,272.0,34,Common-Source Amplifier,-6.0626,29.9,-0.0042,30.0850,1.0252
11264,299.2,38,Common-Source Amplifier,-10.9138,26.5,0.0066,477.6342,1.0137
12288,325.3,37,Common-Source Amplifier,-4.6525,26.7,-0.0046,34.6250,1.0086
13312,349.2,52,Common-Source Amplifier,0.9398,19.2,-0.0072,36.1125,1.0006
14336,373.8,48,Common-Source Amplifier,-2.6459,20.9,-0.0130,57.7735,0.9722
15360,400.7,34,Common-Source Amplifier,-8.3099,29.1,-0.0020,110.1727,0.9913
16384,427.0,42,Common-Source Amplifier,-0.7344,23.8,0.0049,26.9340,0.9824
17408,451.4,48,Common-Source Amplifier,-2.7462,20.4,0.0024,93.9293,0.9520
18432,476.1,50,Common-Source Amplifier,-6.1388,20.5,-0.0038,568.8968,0.9654
19456,502.8,49,Common-Source Amplifier,-2.5008,20.6,-0.0039,95.4384,0.9791
20480,530.6,49,Common-Source Amplifier,1.5539,20.3,-0.0013,25.7801,0.9500
21504,555.9,48,Common-Source Amplifier,-0.9359,21.0,0.0008,39.2097,0.9709
22528,581.1,44,Common-Source Amplifier,-4.7600,23.0,-0.0107,73.8144,0.9568
23552,606.8,42,Common-Source Amplifier,-4.6015,23.3,-0.0055,94.5278,0.9438
24576,633.2,45,Common-Source Amplifier,-4.7116,21.9,0.0002,168.7425,0.9212
25600,660.5,55,Common-Source Amplifier,2.3249,18.3,0.0083,37.7190,0.9133
26624,688.1,45,Common-Source Amplifier,-3.4504,21.8,0.0016,74.7347,0.9243
27648,715.4,55,Common-Source Amplifier,2.3646,17.8,-0.0035,39.8212,0.9242
28672,740.8,51,Common-Source Amplifier,0.1700,19.5,0.0172,83.3637,0.8928
29696,769.9,58,Common-Source Amplifier,4.0614,17.4,0.0020,11.4923,0.8938
30720,798.3,63,Common-Source Amplifier,3.3937,16.1,-0.0022,20.0475,0.8846
31744,825.1,62,Common-Source Amplifier,3.9049,16.5,-0.0084,18.6017,0.8473
32768,852.0,78,Common-Source Amplifier,5.7411,12.9,0.0002,8.3459,0.8108
33792,878.2,59,Common-Source Amplifier,3.2940,17.3,-0.0006,16.5335,0.8550
34816,903.3,46,Common-Source Amplifier,-1.4784,21.4,0.0077,87.8129,0.8584
35840,929.4,61,Common-Source Amplifier,-3.1295,16.6,0.0030,424.0538,0.8553
36864,953.6,61,Common-Source Amplifier,2.2499,16.0,-0.0020,48.7692,0.8796
37888,980.7,74,Common-Source Amplifier,5.1680,13.5,-0.0017,17.0303,0.8082
