timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
89088,2057.1,40,Common-Source Amplifier,0.1355,24.5,-0.0005,0.8337,0.2032
90112,2079.4,33,Common-Source Amplifier,-4.5246,29.6,-0.0018,2.5420,0.1739
91136,2101.7,34,Common-Source Amplifier,-4.2176,29.4,-0.0020,1.6330,0.1475
92160,2123.8,32,Common-Source Amplifier,-5.1482,31.8,-0.0016,1.5123,0.1588
93184,2146.3,36,Common-Source Amplifier,-2.6138,27.7,0.0037,3.4407,0.2308
94208,2168.4,32,Common-Source Amplifier,-4.9203,31.3,-0.0019,1.9928,0.1796
95232,2190.4,29,Common-Source Amplifier,-7.3268,35.2,-0.0003,0.9735,0.0657
96256,2213.1,38,Common-Source Amplifier,-2.5085,26.4,0.0122,1.1218,0.0774
97280,2235.2,30,Common-Source Amplifier,-5.5194,33.1,0.0010,2.1608,0.1627
98304,2257.3,33,Common-Source Amplifier,-4.1437,30.2,-0.0006,1.2809,0.1170
99328,2279.8,42,Common-Source Amplifier,0.2288,23.2,0.0018,1.9511,0.2294
100352,2302.1,40,Common-Source Amplifier,-1.5157,25.0,-0.0055,0.4067,0.0785
