timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,11.5,31,Common-Source Amplifier,-50.3962,32.6,-0.0003,1516.9955,1.0921
2048,24.6,38,Common-Source Amplifier,-5.5142,26.0,-0.0019,41.5424,1.0752
3072,37.2,51,Common-Source Amplifier,-0.6423,19.5,0.0021,19.9611,1.0588
4096,48.9,39,Common-Source Amplifier,-5.7725,26.3,-0.0059,21.9023,1.0574
5120,61.1,46,Common-Source Amplifier,0.9080,21.2,-0.0005,9.7352,1.0720
6144,73.0,63,Common-Source Amplifier,0.9327,16.1,-0.0105,19.0963,1.0706
7168,84.9,38,Common-Source Amplifier,-6.2463,26.8,-0.0054,60.2385,1.0626
8192,96.6,35,Common-Source Amplifier,-3.2974,29.1,-0.0019,7.1713,1.0569
9216,108.9,37,Common-Source Amplifier,-2.4984,26.9,-0.0031,9.7942,1.0518
10240,120.8,37,Common-Source Amplifier,-5.2595,27.4,-0.0125,12.4620,1.0402
11264,133.0,32,Common-Source Amplifier,-10.2527,31.9,-0.0077,79.3163,1.0407
12288,144.4,35,Common-Source Amplifier,-3.2898,28.2,-0.0012,6.7097,1.0349
13312,155.8,56,Common-Source Amplifier,-0.3173,18.1,-0.0056,24.2575,1.0459
14336,167.2,42,Common-Source Amplifier,-1.3163,24.1,-0.0036,6.6197,1.0335
15360,179.4,42,Common-Source Amplifier,-1.6137,23.4,-0.0047,5.8199,1.0466
16384,191.2,35,Common-Source Amplifier,-11.0946,28.3,0.0298,44.5825,1.0357
17408,202.9,44,Common-Source Amplifier,-6.8594,22.3,0.0196,100.8786,1.0214
18432,214.8,50,Common-Source Amplifier,-2.0178,19.5,-0.0095,21.7606,1.0117
19456,226.5,38,Common-Source Amplifier,-5.4203,25.8,-0.0068,18.9499,1.0028
20480,238.6,47,Common-Source Amplifier,-0.9653,20.7,-0.0092,10.9248,1.0092
21504,250.2,37,Common-Source Amplifier,-9.8822,27.1,-0.0026,104.8968,1.0025
22528,262.3,51,Common-Source Amplifier,0.2134,20.0,-0.0113,8.4666,0.9900
23552,274.0,39,Common-Source Amplifier,-5.0998,25.3,-0.0139,10.7252,0.9795
24576,286.3,42,Common-Source Amplifier,-1.3936,23.3,-0.0087,5.8989,0.9593
25600,298.6,47,Common-Source Amplifier,-14.9403,21.0,-0.0067,471.3456,0.9617
26624,310.9,50,Common-Source Amplifier,0.4757,20.5,-0.0051,5.5886,0.9582
27648,322.3,40,Common-Source Amplifier,-11.8821,25.1,-0.0121,367.2637,0.9473
28672,333.8,54,Common-Source Amplifier,-0.5118,18.7,-0.0006,10.7629,0.9641
29696,345.1,50,Common-Source Amplifier,-0.0018,20.1,-0.0056,3.4520,0.9599
30720,357.0,46,Common-Source Amplifier,-0.8443,22.2,-0.0093,4.5600,0.9752
31744,368.3,43,Common-Source Amplifier,-0.7571,23.3,-0.0101,5.2576,0.9669
32768,380.0,46,Common-Source Amplifier,-0.9047,22.1,-0.0069,6.8072,0.9649
33792,392.9,46,Common-Source Amplifier,-1.3965,21.3,-0.0024,6.7517,0.9337
34816,406.7,46,Common-Source Amplifier,-0.4767,21.5,-0.0113,4.4016,0.9005
35840,419.7,50,Common-Source Amplifier,-1.8025,20.3,-0.0137,6.4172,0.9058
36864,432.8,39,Common-Source Amplifier,-2.5424,25.2,-0.0105,2.5003,0.9013
37888,445.8,49,Common-Source Amplifier,-0.2652,20.0,-0.0109,6.1747,0.8651
38912,458.7,44,Common-Source Amplifier,-0.3372,22.5,-0.0041,2.3021,0.8819
39936,471.4,52,Common-Source Amplifier,0.4255,18.8,-0.0105,4.1557,0.8427
40960,483.9,46,Common-Source Amplifier,-3.3613,22.2,-0.0154,6.8267,0.8093
41984,496.5,45,Common-Source Amplifier,-2.8267,22.8,-0.0116,4.1498,0.8312
43008,509.4,67,Common-Source Amplifier,1.8236,14.8,-0.0118,5.5715,0.8025
44032,522.3,41,Common-Source Amplifier,-0.7914,24.5,-0.0088,1.9103,0.7690
45056,534.7,50,Common-Source Amplifier,0.8264,20.4,-0.0116,2.2270,0.7456
46080,547.0,55,Common-Source Amplifier,0.2957,18.0,-0.0123,2.2437,0.7287
47104,559.8,41,Common-Source Amplifier,-2.7633,24.5,-0.0096,3.3704,0.7200
48128,571.9,42,Common-Source Amplifier,-2.8411,24.2,-0.0048,3.1260,0.7008
49152,584.9,56,Common-Source Amplifier,1.5552,18.2,-0.0046,1.3829,0.6926
50176,598.5,60,Common-Source Amplifier,2.2037,16.9,-0.0139,2.1980,0.7224
51200,612.2,50,Common-Source Amplifier,-2.0100,20.5,-0.0055,4.6860,0.6992
52224,625.7,54,Common-Source Amplifier,-1.4605,18.2,-0.0058,12.3912,0.6496
53248,639.5,48,Common-Source Amplifier,1.2653,20.3,-0.0129,1.2685,0.6729
54272,653.5,57,Common-Source Amplifier,0.9549,17.8,0.0050,2.6217,0.6442
55296,666.2,52,Common-Source Amplifier,-1.5815,19.5,-0.0026,21.7315,0.6071
56320,679.2,48,Common-Source Amplifier,-1.0716,20.6,0.0009,7.0157,0.6566
57344,692.8,56,Common-Source Amplifier,1.3982,18.2,-0.0086,1.9226,0.6515
58368,705.6,57,Common-Source Amplifier,1.8002,17.8,-0.0078,1.6906,0.6216
59392,717.9,49,Common-Source Amplifier,0.4168,20.9,-0.0054,0.6895,0.6128
60416,730.1,52,Common-Source Amplifier,-0.8425,19.5,-0.0084,3.6601,0.6191
61440,742.9,69,Common-Source Amplifier,2.8448,14.7,0.0028,2.0838,0.6201
62464,755.5,52,Common-Source Amplifier,1.1615,19.7,-0.0058,0.8591,0.5882
63488,767.9,53,Common-Source Amplifier,1.1667,18.9,-0.0099,1.1266,0.5678
64512,780.2,60,Common-Source Amplifier,2.6347,16.7,-0.0023,1.3987,0.6097
65536,792.7,59,Common-Source Amplifier,0.8031,17.3,-0.0112,2.1889,0.6273
66560,804.8,46,Common-Source Amplifier,0.2887,21.2,-0.0066,1.3527,0.5944
67584,817.3,57,Common-Source Amplifier,0.7524,17.8,-0.0122,1.8888,0.5379
68608,829.6,62,Common-Source Amplifier,2.3832,16.5,-0.0092,1.0860,0.6186
69632,841.9,46,Common-Source Amplifier,-1.1805,22.3,-0.0041,2.0170,0.5943
70656,854.8,59,Common-Source Amplifier,2.6529,16.8,-0.0048,3.4916,0.5940
71680,867.4,63,Common-Source Amplifier,2.5920,15.7,-0.0093,2.4904,0.6077
72704,879.4,61,Common-Source Amplifier,1.0507,16.0,-0.0022,3.4030,0.5814
73728,891.2,57,Common-Source Amplifier,2.9301,17.7,-0.0045,3.8181,0.5601
74752,903.3,50,Common-Source Amplifier,0.7228,19.8,-0.0112,2.3715,0.5896
75776,915.9,58,Common-Source Amplifier,1.1043,17.6,-0.0108,3.1720,0.6001
76800,928.8,53,Common-Source Amplifier,2.3763,18.9,-0.0088,1.8099,0.5787
77824,941.6,78,Common-Source Amplifier,4.2835,12.9,-0.0025,1.9526,0.6062
78848,954.1,54,Common-Source Amplifier,2.2932,18.1,-0.0103,1.1036,0.6034
79872,966.7,76,Common-Source Amplifier,3.9753,13.2,-0.0017,2.1684,0.6514
80896,978.6,53,Common-Source Amplifier,1.3487,19.3,-0.0082,1.5592,0.5635
81920,990.3,56,Common-Source Amplifier,2.1060,18.1,-0.0108,3.1669,0.6267
82944,1002.1,56,Common-Source Amplifier,2.2027,18.1,-0.0121,2.7760,0.6309
83968,1014.2,53,Common-Source Amplifier,1.1310,18.6,-0.0069,1.5911,0.5710
84992,1026.6,53,Common-Source Amplifier,0.7207,19.0,-0.0100,3.0809,0.5735
86016,1038.8,77,Common-Source Amplifier,4.2704,13.1,-0.0057,8.9505,0.5739
87040,1051.4,73,Common-Source Amplifier,4.6530,13.8,-0.0029,2.6486,0.5975
88064,1063.3,56,Common-Source Amplifier,3.6488,18.3,-0.0075,5.3912,0.6332
89088,1075.5,76,Common-Source Amplifier,5.5846,13.2,-0.0046,3.2622,0.5066
90112,1087.2,56,Common-Source Amplifier,2.9054,18.3,-0.0061,3.8706,0.5701
91136,1099.1,71,Common-Source Amplifier,1.7732,14.4,0.0027,11.2044,0.4627
92160,1110.8,67,Common-Source Amplifier,2.7879,15.0,0.0052,6.8520,0.5808
93184,1122.7,73,Common-Source Amplifier,5.3684,13.8,-0.0002,4.4386,0.5561
94208,1135.1,67,Common-Source Amplifier,4.5177,14.6,-0.0079,4.0111,0.5483
95232,1147.1,65,Common-Source Amplifier,3.8316,15.5,-0.0067,11.1011,0.5977
