timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,13.5,27,Common-Source Amplifier,-0.9216,12.3,-0.0413,-1.0000,1.0846
2048,27.1,27,Common-Source Amplifier,-0.4672,12.3,-0.0436,-1.0000,1.0809
3072,40.8,29,Common-Source Amplifier,0.2744,11.5,-0.0470,-1.0000,1.0482
4096,54.3,27,Common-Source Amplifier,-0.2126,12.3,-0.0501,-1.0000,1.0173
5120,67.9,36,Common-Source Amplifier,3.2634,9.1,-0.0433,-1.0000,0.9885
6144,81.6,28,Common-Source Amplifier,0.6981,12.1,-0.0397,-1.0000,0.9214
7168,95.2,27,Common-Source Amplifier,0.5741,12.1,-0.0270,-1.0000,0.8890
8192,109.1,30,Common-Source Amplifier,1.2866,11.4,-0.0168,-1.0000,0.8342
9216,122.7,34,Common-Source Amplifier,2.2748,9.9,-0.0143,-1.0000,0.8381
10240,136.8,33,Common-Source Amplifier,2.5880,10.0,-0.0106,-1.0000,0.8637
11264,150.3,32,Common-Source Amplifier,1.8553,10.5,-0.0143,-1.0000,0.7785
12288,164.0,32,Common-Source Amplifier,1.3300,10.6,-0.0105,-1.0000,0.7721
13312,178.0,33,Common-Source Amplifier,2.3656,10.0,-0.0109,-1.0000,0.7605
14336,191.6,40,Common-Source Amplifier,4.3390,8.1,-0.0116,-1.0000,0.7369
15360,205.5,43,Common-Source Amplifier,4.3922,7.7,-0.0141,-1.0000,0.7311
16384,219.3,33,Common-Source Amplifier,3.0159,10.0,-0.0087,-1.0000,0.7035
17408,233.0,28,Common-Source Amplifier,-0.0940,11.8,-0.0050,-1.0000,0.6653
18432,246.6,34,Common-Source Amplifier,3.1864,9.9,-0.0081,-1.0000,0.7008
19456,260.2,37,Common-Source Amplifier,3.6598,8.9,-0.0134,-1.0000,0.6690
20480,273.9,30,Common-Source Amplifier,2.2099,11.3,-0.0087,-1.0000,0.6447
21504,287.6,39,Common-Source Amplifier,4.4443,8.5,-0.0094,-1.0000,0.6359
22528,301.2,37,Common-Source Amplifier,4.0370,8.8,-0.0048,-1.0000,0.6089
23552,314.7,30,Common-Source Amplifier,1.8247,11.4,-0.0065,-1.0000,0.6255
24576,328.5,40,Common-Source Amplifier,4.1373,8.5,-0.0071,-1.0000,0.6018
25600,342.1,33,Common-Source Amplifier,3.2553,10.2,-0.0085,-1.0000,0.5856
26624,355.4,36,Common-Source Amplifier,2.6730,9.3,-0.0068,-1.0000,0.5636
27648,368.8,41,Common-Source Amplifier,4.4386,8.2,-0.0109,-1.0000,0.5902
28672,381.9,38,Common-Source Amplifier,3.4775,8.9,-0.0051,-1.0000,0.5933
29696,395.1,30,Common-Source Amplifier,2.4347,11.1,-0.0032,-1.0000,0.5811
30720,408.3,43,Common-Source Amplifier,3.0784,7.8,-0.0067,-1.0000,0.5486
31744,422.1,37,Common-Source Amplifier,4.4505,9.2,-0.0026,-1.0000,0.5487
32768,435.6,30,Common-Source Amplifier,1.8177,10.8,-0.0083,-1.0000,0.5640
33792,449.2,39,Common-Source Amplifier,4.7131,8.3,-0.0078,-1.0000,0.5752
34816,462.6,35,Common-Source Amplifier,3.5710,9.7,-0.0061,-1.0000,0.5771
35840,475.9,41,Common-Source Amplifier,3.9646,8.1,-0.0068,-1.0000,0.5889
36864,489.7,52,Common-Source Amplifier,5.5070,6.4,-0.0089,-1.0000,0.5404
37888,503.3,40,Common-Source Amplifier,3.6751,8.5,-0.0045,-1.0000,0.5775
38912,516.7,40,Common-Source Amplifier,4.8030,8.4,-0.0036,-1.0000,0.5731
39936,529.9,43,Common-Source Amplifier,3.9625,7.9,-0.0044,-1.0000,0.5441
40960,543.5,42,Common-Source Amplifier,5.3502,8.1,-0.0112,-1.0000,0.5826
41984,556.7,38,Common-Source Amplifier,3.7630,8.7,-0.0112,-1.0000,0.5679
43008,570.0,37,Common-Source Amplifier,2.6436,9.1,-0.0118,-1.0000,0.5463
44032,583.2,35,Common-Source Amplifier,2.2834,9.5,-0.0103,-1.0000,0.5557
45056,596.6,43,Common-Source Amplifier,3.8025,7.7,-0.0075,-1.0000,0.5568
46080,610.0,44,Common-Source Amplifier,4.3011,7.6,-0.0117,-1.0000,0.5409
47104,623.4,51,Common-Source Amplifier,5.4165,6.6,-0.0185,-1.0000,0.5396
48128,636.8,41,Common-Source Amplifier,4.5377,8.3,-0.0163,-1.0000,0.5429
49152,650.2,39,Common-Source Amplifier,3.8931,8.5,-0.0144,-1.0000,0.5155
50176,663.6,42,Common-Source Amplifier,3.9577,8.1,-0.0095,-1.0000,0.5351
51200,676.9,44,Common-Source Amplifier,4.2249,7.7,-0.0148,-1.0000,0.5035
52224,690.2,34,Common-Source Amplifier,3.7056,9.6,-0.0076,-1.0000,0.5249
53248,703.5,42,Common-Source Amplifier,4.4419,7.8,-0.0111,-1.0000,0.4989
54272,716.8,45,Common-Source Amplifier,2.7588,7.4,-0.0110,-1.0000,0.5161
55296,730.2,34,Common-Source Amplifier,3.7497,9.7,-0.0088,-1.0000,0.5102
56320,743.4,38,Common-Source Amplifier,5.0228,8.9,-0.0072,-1.0000,0.4859
57344,756.7,40,Common-Source Amplifier,3.6872,8.2,-0.0150,-1.0000,0.4849
58368,770.1,37,Common-Source Amplifier,3.6889,9.2,-0.0059,-1.0000,0.4969
59392,783.5,34,Common-Source Amplifier,-1.9010,10.0,-0.0140,-1.0000,0.4462
60416,797.0,59,Common-Source Amplifier,5.8080,5.8,-0.0078,-1.0000,0.4490
61440,810.2,31,Common-Source Amplifier,2.7453,10.9,-0.0112,-1.0000,0.4613
62464,823.4,29,Common-Source Amplifier,2.1312,11.6,-0.0110,-1.0000,0.4642
63488,836.7,38,Common-Source Amplifier,3.2596,8.9,-0.0107,-1.0000,0.4630
64512,850.1,44,Common-Source Amplifier,5.2106,7.5,-0.0119,-1.0000,0.4390
65536,863.4,46,Common-Source Amplifier,5.0380,7.3,-0.0084,-1.0000,0.4687
66560,876.7,36,Common-Source Amplifier,3.3809,9.2,-0.0056,-1.0000,0.4577
67584,890.0,39,Common-Source Amplifier,4.0568,8.7,-0.0108,-1.0000,0.4754
68608,903.4,44,Common-Source Amplifier,4.4153,7.8,-0.0075,-1.0000,0.4395
69632,916.7,46,Common-Source Amplifier,5.1513,7.3,-0.0112,-1.0000,0.4665
