timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
32768,397.2,53,Common-Source Amplifier,-1.6198,19.3,-0.0080,196.7444,0.9568
33792,409.3,57,Common-Source Amplifier,2.9888,17.9,0.0100,25.0316,0.9620
34816,421.1,42,Common-Source Amplifier,-0.8507,23.7,-0.0044,39.3715,0.9668
35840,433.2,53,Common-Source Amplifier,-2.8059,19.2,0.0035,178.0163,0.9104
36864,445.6,42,Common-Source Amplifier,-11.0268,24.1,-0.0056,287.6554,0.9232
37888,458.1,64,Common-Source Amplifier,-4.6332,15.8,-0.0010,453.0515,0.9104
38912,470.3,56,Common-Source Amplifier,-1.2059,17.9,-0.0152,137.6288,0.9267
39936,482.2,54,Common-Source Amplifier,0.7739,18.4,-0.0069,50.4845,0.9157
40960,494.2,53,Common-Source Amplifier,0.8493,19.2,-0.0013,30.1361,0.9178
41984,506.2,59,Common-Source Amplifier,-2.1053,16.6,-0.0142,232.5818,0.8873
43008,519.0,57,Common-Source Amplifier,-0.9913,17.9,-0.0050,174.5780,0.8378
44032,531.1,59,Common-Source Amplifier,-0.8627,17.0,-0.0011,189.1293,0.8485
45056,543.2,69,Common-Source Amplifier,2.3402,14.8,0.0040,226.3145,0.8140
46080,555.3,52,Common-Source Amplifier,-7.8226,19.5,-0.0005,391.0185,0.8458
47104,567.0,50,Common-Source Amplifier,1.1832,20.2,0.0073,70.3593,0.9028
48128,579.1,59,Common-Source Amplifier,-7.4890,17.3,0.0067,587.2470,0.8440
49152,591.3,49,Common-Source Amplifier,0.2472,20.3,-0.0001,118.1972,0.8851
50176,603.2,39,Common-Source Amplifier,-16.2717,25.3,0.0074,969.0739,0.8592
51200,615.0,47,Common-Source Amplifier,-13.1067,21.5,0.0023,539.5731,0.8428
52224,627.6,71,Common-Source Amplifier,1.8311,13.9,-0.0025,150.4665,0.8854
53248,639.5,45,Common-Source Amplifier,-8.8032,22.1,0.0027,364.9185,0.8604
54272,652.2,66,Common-Source Amplifier,-0.4424,15.3,-0.0035,338.2437,0.8407
55296,664.1,72,Common-Source Amplifier,-3.6487,14.1,0.0075,851.4197,0.7973
56320,676.0,63,Common-Source Amplifier,-0.7201,15.6,-0.0028,416.1860,0.8095
57344,688.3,55,Common-Source Amplifier,-1.5204,18.3,0.0008,278.4038,0.8404
58368,700.9,45,Common-Source Amplifier,-10.3310,22.5,-0.0076,322.1236,0.8658
59392,712.9,51,Common-Source Amplifier,-1.0171,19.8,0.0021,99.4694,0.8805
60416,725.1,53,Common-Source Amplifier,-22.8581,19.2,0.0085,3212.7034,0.8337
61440,737.0,48,Common-Source Amplifier,-2.4030,21.3,0.0043,172.9537,0.8998
62464,749.9,45,Common-Source Amplifier,-4.5738,22.8,-0.0008,114.9798,0.8742
63488,762.0,42,Common-Source Amplifier,-4.6572,24.4,-0.0032,106.3408,0.8825
64512,774.2,49,Common-Source Amplifier,0.5890,20.7,-0.0044,52.6453,0.8857
65536,787.4,48,Common-Source Amplifier,1.0469,20.5,0.0080,11.9782,0.8697
66560,800.1,51,Common-Source Amplifier,-3.4320,20.0,-0.0097,65.0042,0.8629
67584,812.6,51,Common-Source Amplifier,-8.3089,19.9,0.0011,315.8823,0.8494
68608,824.5,57,Common-Source Amplifier,2.3577,17.2,-0.0058,55.6889,0.8926
69632,836.3,57,Common-Source Amplifier,0.3576,17.9,-0.0081,74.7352,0.8692
70656,848.0,50,Common-Source Amplifier,-0.8189,20.2,-0.0021,61.7188,0.8621
71680,860.4,59,Common-Source Amplifier,-1.9306,17.3,0.0130,216.1742,0.8568
72704,872.1,50,Common-Source Amplifier,-3.4496,20.0,-0.0078,219.8147,0.8560
73728,884.2,41,Common-Source Amplifier,0.0348,24.7,0.0111,33.1291,0.8456
74752,895.9,62,Common-Source Amplifier,3.0164,16.0,-0.0094,31.9426,0.8481
75776,908.4,47,Common-Source Amplifier,-3.4823,21.2,-0.0002,161.0789,0.8264
76800,920.3,43,Common-Source Amplifier,0.0356,22.9,-0.0018,22.7987,0.8200
77824,932.4,56,Common-Source Amplifier,1.8501,18.0,-0.0027,17.9996,0.8236
78848,944.4,52,Common-Source Amplifier,-7.2645,19.0,0.0011,635.3119,0.8055
79872,956.5,66,Common-Source Amplifier,2.9854,15.5,0.0066,77.6932,0.7833
80896,969.2,54,Common-Source Amplifier,-2.5219,18.8,-0.0007,222.1008,0.8000
81920,980.6,62,Common-Source Amplifier,2.9296,16.0,0.0130,81.8973,0.7623
82944,992.0,42,Common-Source Amplifier,-8.0859,23.5,-0.0091,218.0182,0.7649
83968,1003.9,48,Common-Source Amplifier,-4.9268,20.8,-0.0037,220.6162,0.7621
84992,1015.7,61,Common-Source Amplifier,3.7753,16.1,0.0028,18.7496,0.8117
86016,1027.4,57,Common-Source Amplifier,3.5884,17.6,-0.0017,10.8825,0.7782
87040,1039.5,59,Common-Source Amplifier,4.3860,16.9,0.0016,7.3049,0.7895
88064,1051.7,75,Common-Source Amplifier,5.1225,13.1,0.0107,9.0491,0.7525
89088,1063.8,52,Common-Source Amplifier,-0.7895,19.3,-0.0031,89.5371,0.7523
90112,1076.6,73,Common-Source Amplifier,3.3573,13.5,-0.0011,49.9870,0.7024
91136,1089.0,51,Common-Source Amplifier,0.4430,19.7,-0.0053,34.7825,0.7609
92160,1101.2,53,Common-Source Amplifier,2.2809,19.1,0.0076,33.8465,0.7635
93184,1114.4,59,Common-Source Amplifier,2.5486,16.7,-0.0005,20.9782,0.6585
94208,1127.6,51,Common-Source Amplifier,2.8551,19.2,0.0031,4.0086,0.7535
95232,1141.1,60,Common-Source Amplifier,0.7882,16.9,0.0019,69.9474,0.7468
96256,1154.4,64,Common-Source Amplifier,4.0292,16.0,-0.0027,13.1567,0.7321
97280,1167.2,57,Common-Source Amplifier,2.7804,17.7,-0.0121,6.4068,0.7551
98304,1180.1,73,Common-Source Amplifier,5.1245,13.6,-0.0095,3.6313,0.6773
99328,1192.8,56,Common-Source Amplifier,3.2716,18.2,-0.0055,4.9984,0.7217
100352,1204.7,60,Common-Source Amplifier,4.7602,16.8,-0.0001,8.4861,0.7665
