timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,12.1,29,Common-Source Amplifier,-7.8527,35.3,-0.0030,4.4236,1.0817
2048,24.1,30,Common-Source Amplifier,-7.0885,34.1,-0.0036,6.9533,1.0859
3072,36.1,32,Common-Source Amplifier,-5.6921,32.0,-0.0072,8.4615,1.0773
4096,48.6,39,Common-Source Amplifier,-1.6540,26.3,-0.0110,9.2628,1.0755
5120,61.0,33,Common-Source Amplifier,-4.4640,31.0,-0.0104,8.7325,1.0683
6144,73.3,30,Common-Source Amplifier,-6.5694,34.1,-0.0093,10.3906,1.0527
7168,85.6,32,Common-Source Amplifier,-5.8559,32.0,-0.0094,9.2663,1.0406
8192,98.4,39,Common-Source Amplifier,-3.7938,26.3,-0.0125,14.4729,1.0241
9216,110.9,41,Common-Source Amplifier,-1.5131,25.0,-0.0131,12.7896,1.0015
10240,123.5,32,Common-Source Amplifier,-7.4636,32.0,-0.0101,12.8478,1.0001
11264,137.1,36,Common-Source Amplifier,-3.5962,28.4,-0.0169,11.3715,0.9955
12288,151.1,31,Common-Source Amplifier,-7.4662,33.0,-0.0135,15.6569,1.0078
13312,165.8,45,Common-Source Amplifier,-0.0729,22.8,-0.0113,22.0229,0.9928
14336,180.5,47,Common-Source Amplifier,0.3268,21.8,-0.0087,12.0826,0.9738
15360,194.6,41,Common-Source Amplifier,-0.8292,25.0,-0.0175,8.8025,0.9786
16384,208.3,37,Common-Source Amplifier,-4.0515,27.7,-0.0150,13.9928,0.9678
17408,222.5,50,Common-Source Amplifier,0.5957,20.5,-0.0089,15.7157,0.9799
18432,236.6,41,Common-Source Amplifier,-2.7540,25.0,-0.0167,18.3606,0.9622
19456,250.5,43,Common-Source Amplifier,-1.6410,23.8,-0.0070,17.1518,0.9605
20480,264.4,47,Common-Source Amplifier,-0.2611,21.8,-0.0090,22.4697,0.9530
21504,277.9,45,Common-Source Amplifier,-0.6285,22.8,-0.0068,18.5281,0.9569
22528,293.0,45,Common-Source Amplifier,-1.8411,22.8,-0.0131,21.1075,0.9442
