timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
58368,2602.3,45,Common-Source Amplifier,5.2395,7.6,-0.0025,-1.0000,0.5680
59392,2996.7,45,Common-Source Amplifier,4.6191,7.5,-0.0092,-1.0000,0.5228
60416,3011.7,37,Common-Source Amplifier,4.8272,8.9,-0.0058,-1.0000,0.5397
61440,3025.5,33,Common-Source Amplifier,3.2652,10.1,-0.0026,-1.0000,0.5683
62464,3039.2,40,Common-Source Amplifier,4.8733,8.5,-0.0065,-1.0000,0.5531
63488,3052.6,32,Common-Source Amplifier,2.7488,10.3,-0.0073,-1.0000,0.5126
64512,3066.5,43,Common-Source Amplifier,4.4723,7.8,-0.0092,-1.0000,0.5552
65536,3079.3,36,Common-Source Amplifier,3.7963,9.5,-0.0054,-1.0000,0.5104
66560,3092.0,40,Common-Source Amplifier,4.1913,8.2,-0.0128,-1.0000,0.4946
67584,3104.8,50,Common-Source Amplifier,5.3776,6.8,-0.0105,-1.0000,0.5515
68608,3117.5,38,Common-Source Amplifier,3.8714,8.9,-0.0043,-1.0000,0.4796
69632,3130.1,38,Common-Source Amplifier,3.9503,8.8,-0.0113,-1.0000,0.5152
70656,3142.8,37,Common-Source Amplifier,4.6314,8.8,-0.0076,-1.0000,0.5412
71680,3155.6,39,Common-Source Amplifier,4.4574,8.4,-0.0080,-1.0000,0.4867
72704,3168.1,32,Common-Source Amplifier,3.8537,10.5,-0.0102,-1.0000,0.5163
73728,3180.8,35,Common-Source Amplifier,2.3833,9.6,-0.0058,-1.0000,0.5078
74752,3193.5,37,Common-Source Amplifier,3.5002,8.9,-0.0086,-1.0000,0.5305
75776,3206.2,39,Common-Source Amplifier,3.7394,8.5,-0.0142,-1.0000,0.4876
76800,3218.8,36,Common-Source Amplifier,3.0023,9.4,-0.0115,-1.0000,0.5226
77824,3231.4,40,Common-Source Amplifier,4.2094,8.5,-0.0077,-1.0000,0.5388
78848,3244.0,31,Common-Source Amplifier,2.8794,10.6,-0.0083,-1.0000,0.4917
79872,3256.8,39,Common-Source Amplifier,4.1568,8.5,-0.0080,-1.0000,0.4588
80896,3269.4,37,Common-Source Amplifier,4.4714,9.0,-0.0066,-1.0000,0.5160
81920,3282.0,45,Common-Source Amplifier,4.5139,7.3,-0.0067,-1.0000,0.5107
82944,3294.6,45,Common-Source Amplifier,4.4903,7.6,-0.0090,-1.0000,0.4556
83968,3307.2,43,Common-Source Amplifier,4.6604,7.9,-0.0064,-1.0000,0.4463
84992,3319.8,33,Common-Source Amplifier,2.4599,10.1,-0.0060,-1.0000,0.4294
86016,3332.4,33,Common-Source Amplifier,3.2487,9.9,-0.0024,-1.0000,0.4405
87040,3344.9,45,Common-Source Amplifier,4.6778,7.5,-0.0059,-1.0000,0.4741
88064,3357.5,37,Common-Source Amplifier,3.4160,9.2,-0.0065,-1.0000,0.4169
89088,3370.1,41,Common-Source Amplifier,4.5101,8.1,-0.0125,-1.0000,0.4201
90112,3382.6,38,Common-Source Amplifier,4.4372,8.6,-0.0085,-1.0000,0.4816
91136,3395.4,47,Common-Source Amplifier,5.6214,7.3,-0.0061,-1.0000,0.4725
92160,3407.9,38,Common-Source Amplifier,3.6972,8.6,-0.0072,-1.0000,0.4737
93184,3420.5,42,Common-Source Amplifier,4.3671,8.1,-0.0051,-1.0000,0.4480
94208,3433.0,37,Common-Source Amplifier,4.1522,8.9,-0.0098,-1.0000,0.4492
95232,3445.9,41,Common-Source Amplifier,4.2032,8.2,-0.0089,-1.0000,0.4167
96256,3458.5,38,Common-Source Amplifier,4.1137,8.8,-0.0075,-1.0000,0.4234
97280,3471.1,36,Common-Source Amplifier,3.9996,9.2,-0.0082,-1.0000,0.4101
98304,3483.7,43,Common-Source Amplifier,5.0250,7.7,-0.0119,-1.0000,0.4425
99328,3496.2,34,Common-Source Amplifier,3.3531,9.6,-0.0091,-1.0000,0.4297
100352,3508.8,41,Common-Source Amplifier,4.1607,8.1,-0.0123,-1.0000,0.4629
