timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
60416,738.2,37,Common-Source Amplifier,-5.3382,27.6,0.0122,21.4660,0.7622
61440,750.6,45,Common-Source Amplifier,-0.8901,22.3,-0.0003,5.4968,0.7546
62464,762.1,35,Common-Source Amplifier,-6.0891,29.2,-0.0090,5.8785,0.7284
63488,774.7,53,Common-Source Amplifier,-1.3811,18.6,-0.0052,11.9742,0.7122
64512,786.3,36,Common-Source Amplifier,-6.6369,27.4,0.0047,12.2490,0.7180
65536,798.2,41,Common-Source Amplifier,-3.0650,24.6,-0.0090,4.6985,0.6823
66560,811.2,39,Common-Source Amplifier,-1.6091,26.1,0.0019,1.7459,0.6834
67584,824.1,42,Common-Source Amplifier,-2.0481,23.7,-0.0038,2.1891,0.7094
68608,837.1,41,Common-Source Amplifier,-0.2753,24.1,-0.0019,2.8103,0.6859
69632,848.9,34,Common-Source Amplifier,-5.7333,29.4,-0.0007,6.0743,0.6576
70656,862.2,47,Common-Source Amplifier,-2.2590,21.3,-0.0028,3.4832,0.5989
71680,876.0,50,Common-Source Amplifier,-0.7137,20.3,-0.0070,4.3893,0.5872
72704,891.3,45,Common-Source Amplifier,0.6179,22.7,-0.0049,2.6314,0.6233
73728,904.3,41,Common-Source Amplifier,-1.2556,23.9,0.0003,1.9071,0.5841
74752,916.7,33,Common-Source Amplifier,-2.4599,30.3,-0.0108,1.0658,0.6925
75776,928.8,46,Common-Source Amplifier,0.6206,21.9,-0.0008,2.7090,0.6764
76800,942.3,59,Common-Source Amplifier,2.7750,17.3,-0.0009,4.4634,0.6096
77824,955.7,38,Common-Source Amplifier,-3.4249,26.6,-0.0035,5.7625,0.5490
78848,969.1,43,Common-Source Amplifier,-0.9162,23.7,-0.0021,2.5071,0.5102
79872,982.4,52,Common-Source Amplifier,2.7686,18.8,-0.0087,2.2869,0.6028
80896,994.7,29,Common-Source Amplifier,-6.5565,34.0,-0.0033,2.6433,0.5746
81920,1007.5,42,Common-Source Amplifier,-1.1909,24.0,-0.0047,0.6275,0.5533
82944,1020.0,42,Common-Source Amplifier,-2.1745,24.4,0.0055,2.3781,0.5172
83968,1032.0,32,Common-Source Amplifier,-2.5492,30.8,-0.0159,1.1469,0.5389
84992,1044.1,40,Common-Source Amplifier,0.4699,24.5,0.0033,0.8627,0.4526
86016,1056.0,38,Common-Source Amplifier,-2.3576,26.8,-0.0038,4.0397,0.5077
87040,1067.9,39,Common-Source Amplifier,-1.9693,25.5,-0.0057,2.1784,0.4524
88064,1080.0,49,Common-Source Amplifier,1.3804,20.1,-0.0069,5.0923,0.4075
89088,1092.5,36,Common-Source Amplifier,-4.2965,28.4,-0.0040,2.3365,0.3722
90112,1104.6,53,Common-Source Amplifier,-0.2658,18.8,-0.0024,7.5263,0.3956
91136,1116.9,56,Common-Source Amplifier,1.2903,17.6,-0.0031,2.1615,0.4245
92160,1128.7,49,Common-Source Amplifier,2.3030,20.1,0.0034,2.2865,0.3957
93184,1140.7,45,Common-Source Amplifier,-0.1778,22.0,-0.0032,1.9395,0.3643
94208,1152.4,43,Common-Source Amplifier,0.3122,22.7,0.0011,1.1776,0.3596
95232,1164.2,41,Common-Source Amplifier,-1.3980,24.7,-0.0075,1.7777,0.2811
96256,1175.9,57,Common-Source Amplifier,1.9946,17.2,0.0101,4.4391,0.2927
97280,1187.4,32,Common-Source Amplifier,-3.9081,31.0,-0.0042,2.8223,0.2880
98304,1199.0,51,Common-Source Amplifier,2.0315,19.3,0.0018,1.7709,0.2764
99328,1210.3,44,Common-Source Amplifier,0.2074,23.1,0.0038,1.9063,0.2218
100352,1222.1,47,Common-Source Amplifier,-0.6023,21.5,-0.0030,3.5940,0.2599
