timestep,elapsed,episodes,circuit,mean_reward,mean_len,policy_loss,value_loss,entropy
1024,11.9,34,Common-Source Amplifier,-9.8662,30.1,-0.0021,45.9049,1.0892
2048,23.8,53,Common-Source Amplifier,-13.2176,19.1,-0.0090,369.6241,1.0822
3072,36.3,45,Common-Source Amplifier,-4.8457,21.8,-0.0185,72.3865,1.0700
4096,48.7,48,Common-Source Amplifier,-12.7620,20.7,-0.0067,498.7862,1.0669
5120,62.1,58,Common-Source Amplifier,-1.7602,17.5,-0.0017,57.0861,1.0669
6144,74.6,40,Common-Source Amplifier,-6.6710,25.0,-0.0096,43.8673,1.0645
7168,86.9,40,Common-Source Amplifier,-6.6550,24.6,0.0029,52.9439,1.0546
8192,99.9,48,Common-Source Amplifier,-4.3191,20.6,-0.0024,41.5486,1.0480
9216,111.8,54,Common-Source Amplifier,-2.3139,18.7,-0.0065,28.8319,1.0574
10240,124.3,49,Common-Source Amplifier,-6.7159,20.5,-0.0163,40.0694,1.0564
11264,136.0,45,Common-Source Amplifier,-2.3009,21.9,-0.0014,20.5169,1.0479
12288,148.0,64,Common-Source Amplifier,0.6632,15.4,-0.0097,23.6162,1.0378
13312,159.6,47,Common-Source Amplifier,-3.4679,21.4,-0.0039,28.9339,1.0407
14336,171.4,53,Common-Source Amplifier,0.4769,18.7,-0.0092,18.0928,1.0336
15360,183.4,50,Common-Source Amplifier,-1.2138,20.3,-0.0014,22.1856,1.0143
16384,195.3,58,Common-Source Amplifier,0.0020,17.6,0.0007,26.7812,0.9909
17408,207.2,59,Common-Source Amplifier,2.2997,17.0,0.0091,14.7793,1.0127
18432,218.9,45,Common-Source Amplifier,-1.6644,22.4,-0.0064,15.3491,1.0120
19456,230.8,49,Common-Source Amplifier,-1.5201,20.7,0.0020,39.9143,1.0124
20480,242.7,62,Common-Source Amplifier,1.7022,15.9,-0.0012,26.5099,1.0074
21504,254.4,41,Common-Source Amplifier,-1.8421,24.7,-0.0042,10.5536,1.0099
22528,266.3,40,Common-Source Amplifier,-2.6797,25.5,-0.0028,13.8058,1.0026
23552,278.4,59,Common-Source Amplifier,2.2803,17.3,-0.0055,8.1252,0.9874
24576,291.1,55,Common-Source Amplifier,-1.2128,18.2,0.0021,21.7345,0.9926
25600,303.4,66,Common-Source Amplifier,1.7958,14.8,-0.0051,22.0665,0.9487
26624,315.9,60,Common-Source Amplifier,1.6497,16.5,-0.0045,14.4156,0.9491
27648,328.3,68,Common-Source Amplifier,0.1155,14.6,-0.0172,56.7853,0.9391
28672,340.6,56,Common-Source Amplifier,0.6888,17.5,-0.0093,15.7640,0.9128
29696,353.0,71,Common-Source Amplifier,3.7137,14.3,-0.0108,13.2892,0.8898
30720,365.0,80,Common-Source Amplifier,3.8775,12.7,-0.0145,13.0073,0.8860
31744,377.3,76,Common-Source Amplifier,3.4127,13.2,-0.0124,18.2792,0.8713
32768,390.2,74,Common-Source Amplifier,1.6577,13.3,-0.0066,22.4993,0.8808
33792,402.4,57,Common-Source Amplifier,2.0564,17.6,-0.0091,10.9265,0.8889
34816,414.3,76,Common-Source Amplifier,1.5436,13.4,-0.0022,22.0741,0.8457
35840,426.7,77,Common-Source Amplifier,3.5927,12.7,-0.0108,12.8841,0.8303
36864,438.6,70,Common-Source Amplifier,1.6004,14.3,-0.0027,16.3085,0.8395
37888,451.5,63,Common-Source Amplifier,2.6056,16.2,-0.0067,14.1359,0.8113
38912,464.1,80,Common-Source Amplifier,4.3923,12.2,0.0008,14.1295,0.7971
39936,476.4,67,Common-Source Amplifier,4.8333,15.1,-0.0031,5.6457,0.7873
40960,488.9,90,Common-Source Amplifier,3.7839,11.4,0.0067,52.8456,0.7677
41984,501.7,83,Common-Source Amplifier,4.8692,12.3,-0.0090,10.9772,0.7622
43008,515.4,105,Common-Source Amplifier,6.0318,9.6,0.0048,10.8913,0.7295
44032,527.5,93,Common-Source Amplifier,4.0902,11.0,-0.0074,58.8806,0.7390
45056,539.6,106,Common-Source Amplifier,6.6610,9.7,-0.0095,7.0992,0.7398
46080,1333.1,79,Common-Source Amplifier,5.7074,13.0,-0.0077,4.4016,0.7216
47104,1347.0,88,Common-Source Amplifier,5.1598,11.3,-0.0089,23.6760,0.7022
48128,1359.7,88,Common-Source Amplifier,5.8661,11.5,-0.0046,5.8775,0.6951
49152,1372.8,105,Common-Source Amplifier,6.8896,9.7,-0.0099,3.8767,0.6485
50176,1385.7,121,Common-Source Amplifier,6.6330,8.2,-0.0077,12.0576,0.6646
51200,1398.9,100,Common-Source Amplifier,6.3433,10.1,-0.0027,3.7409,0.6412
52224,1412.0,104,Common-Source Amplifier,6.3831,9.4,-0.0027,6.1446,0.6619
53248,1425.7,96,Common-Source Amplifier,6.0018,10.7,-0.0068,5.3754,0.6627
54272,1437.8,107,Common-Source Amplifier,6.3499,9.3,-0.0103,4.3891,0.6257
55296,1452.0,109,Common-Source Amplifier,6.5569,9.4,-0.0132,5.4497,0.6217
56320,1464.5,113,Common-Source Amplifier,7.1130,9.0,-0.0149,2.1815,0.6065
57344,1476.5,98,Common-Source Amplifier,5.7764,10.4,0.0004,3.7791,0.5783
58368,1488.8,136,Common-Source Amplifier,7.5372,7.5,-0.0072,2.3162,0.5565
59392,1500.8,107,Common-Source Amplifier,6.4191,9.4,-0.0069,2.1497,0.5444
60416,1513.2,140,Common-Source Amplifier,7.9361,7.3,-0.0124,1.1393,0.5200
61440,1525.7,109,Common-Source Amplifier,7.2493,9.3,-0.0091,0.9465,0.5103
62464,1538.7,126,Common-Source Amplifier,6.9631,8.0,-0.0094,1.6452,0.4674
63488,1551.0,118,Common-Source Amplifier,6.9851,8.4,-0.0077,4.7257,0.5116
64512,1563.5,119,Common-Source Amplifier,7.2637,8.4,-0.0055,2.4618,0.5129
65536,1576.7,112,Common-Source Amplifier,7.1385,9.0,-0.0121,1.1509,0.4776
66560,1589.0,114,Common-Source Amplifier,6.9552,8.9,-0.0087,1.5673,0.4642
67584,1601.4,128,Common-Source Amplifier,6.4921,7.9,-0.0054,19.0306,0.4641
68608,1613.7,143,Common-Source Amplifier,7.2295,7.2,-0.0024,2.7914,0.4621
69632,1626.1,141,Common-Source Amplifier,6.9211,7.2,0.0029,2.7000,0.4380
70656,1638.8,134,Common-Source Amplifier,7.4810,7.6,-0.0092,1.7458,0.4322
71680,1651.7,151,Common-Source Amplifier,7.0969,6.7,-0.0044,2.8406,0.3970
72704,1664.6,158,Common-Source Amplifier,7.1664,6.4,0.0060,2.1993,0.3626
73728,1677.2,151,Common-Source Amplifier,7.0288,6.7,-0.0039,1.8527,0.3307
74752,1689.5,145,Common-Source Amplifier,7.0847,7.1,-0.0011,8.1384,0.3607
75776,1701.7,127,Common-Source Amplifier,6.6455,8.0,-0.0034,1.8472,0.3615
76800,1714.0,127,Common-Source Amplifier,7.1448,7.9,-0.0072,1.3524,0.3655
